,titolo,durata,views,n_comments,n_like,genere,subscribers,publ,max_quality,timedelta,score,class
7860,Весенние воды Дмитрий Умников КЭйко Хасэгава Spring Waters,154,4407,2,16, People & Blogs,0,2011-03-06,6,0.3167242229896398,0.2173692607577408,1
7861,ORQUESTA SINFÓNICA DE EL GRULLO JALISCO Y MARIACHI GRULLENSE,295,2379,0,9, People & Blogs,65,2012-01-23,4,0.3698404867620457,0.2278866177939935,1
7862,Bandos Solo Guide,344,65275,191,222, Science & Technology,176,2008-05-30,4,0.1506331195527051,0.1519108393585117,0
7863,Brabus-ը հրապարակել է իր ամենաշքեղ և ամենահզոր սեդանի նոր տեսանյութը || AvtoAshxarh.com,273,2861,0,13, Autos & Vehicles,79,2014-04-24,5,0.5050156224305213,0.3272626920080294,1
7864,Setzte Weihnachtsbeleuchtung Garage in Brand?,184,1455,0,0, News & Politics,588,2014-12-10,6,0.5428383489557639,0.2417473216358875,1
7865,Naruto - Naruto Girls - Cinderella,219,189466,67,1803, Music,878,2012-04-21,5,0.3844762374609439,0.461934335142352,2
7866,Quince,160,59236,0,0, Science & Technology,843,2010-06-01,6,0.2710080578852162,0.182098517579749,0
7867,MONZA LOKO - SOCADO,262,38796,19,77, Autos & Vehicles,24,2007-10-18,4,0.1136326262127939,0.1036830298282721,0
7868,이효리 (Lee Hyori) - 미쳐 (Going Crazy) MV,225,3194567,1605,25164, Music,1040000000,2013-06-19,5,0.4542016115770432,0.6973526704867686,3
7869,anime terror,300,19106,11,37, Entertainment,0,2007-08-15,3,0.1031080414405525,0.0850809419054003,0
7870,Bleach - Love Will Find A Way (Ichigo x Rukia),175,36617,37,310, Film & Animation,900,2008-06-27,4,0.1552376253905607,0.1542244993658728,0
7871,ANTARVEDI-A PLACE WHERE RIVER GODAVARI MERGES BAY OF BENGAL,152,130424,17,349, Entertainment,240,2015-03-17,4,0.5587896727511923,0.602579788996847,3
7872,Happy Easter Sonic,257,2183,6,11, Entertainment,341,2010-02-22,3,0.2547278408156553,0.1584581481116633,0
7873,Marinera norteña ensayos 2011,302,2421,1,6, Nonprofits & Activism,752,2011-02-06,4,0.3121197171517842,0.185847464962496,0
7874,Semi Final : Muratomi VS Itsuki : High Risk 2013 ( 23.09.2013 ),187,1907,0,5, Entertainment,48,2013-09-23,6,0.4699884887354054,0.2685635960188307,1
7875,Head Coach Brenda Frese is Challenged to a game of HORSE...Will she win?,184,1220,0,2, Sports,21,2009-06-11,3,0.2126295017266896,0.1066869121071024,0
7876,Hydro-pneumatic squirt gun final water test,130,3211,4,12, Science & Technology,908,2010-07-01,4,0.2759414569972044,0.1795131643817996,0
7877,Pink Makeup look,292,3459,5,67, Howto & Style,21200,2015-08-13,6,0.5832922216740668,0.4411217175625334,2
7878,Miraflores Locks Panama Canal Ships Americas by BK Bazhe.com,340,2208,1,5, Education,2580,2011-05-24,5,0.3297155073178753,0.191361125753175,0
7879,ベストプレイ（トップ10）2012年2月『NBA』,176,22386,1,8, Sports,1410,2012-03-02,5,0.3762539056076303,0.2809789945251806,1
7880,The Ghost of Tom Joad (Live with Tom Morello) by Bruce Springsteen,478,28323,14,244, Music,134000,2011-05-11,4,0.3275777010360138,0.3155179557162039,1
7881,Gloryland - Wurlitzer 146A Band Organ internals,169,15234,9,33, Entertainment,10300,2008-06-25,3,0.1549087321164282,0.1246264896266603,0
7882,Citroen C6 - video - Voom.ro,134,30796,4,186, Autos & Vehicles,291,2010-11-10,6,0.2976484130899523,0.2832973780471043,1
7883,Women's Freestyle Skiing - Aerials Highlights - Vancouver 2010 Winter Olympic Games,253,21003,2,49, Sports,130000,2010-03-05,6,0.2565367538233843,0.2174741506716898,1
7884,The Call. Surfing Ireland Video,352,3857,7,17, Film & Animation,448,2011-11-07,6,0.3571780957079428,0.2434706641018667,1
7885,Как сделать самолёт бомбордировщик в Robocraft,401,3347,13,17, People & Blogs,27,2014-06-12,5,0.5130735076467686,0.3452888497285493,1
7886,Soul Eater-Final Battle-Black Star & Kid VS Asura,195,5038,0,7, Entertainment,0,2010-04-18,0,0.2637724058543003,0.171029000348059,0
7887,ROSAS Y GARDENIAS - LA TUBA SIERREÑA,140,8714,0,17, Music,145,2012-03-21,4,0.3793783917118895,0.2775064466950865,1
7888,MobiGames #3 - Мобильные игры недели,339,1758,0,41, Science & Technology,6390,2015-01-28,6,0.5508962341720112,0.377603602479806,1
7889,Argo Autonomy,196,1664,3,4, Science & Technology,129,2009-04-05,4,0.2016115770432494,0.1112791764843378,0
7890,GTA IV - Dream - Odcinek 4 [PL],462,4197,17,44, Gaming,2320,2009-09-03,3,0.2264430192402565,0.1682110456920282,0
7891,At the Range: Nosler Varmageddon Signature Series AR Varmint Rifle,176,11557,2,28, Howto & Style,57400,2012-08-21,5,0.4045387271830291,0.3146909477750755,1
7892,Trip to LEGO Discovery Center Phipps Plaza Atlanta GA,448,5115,7,12, Entertainment,7450,2013-06-07,6,0.4522282519322479,0.3070671778860613,1
7893,Raven and 49er Superbowl Entrance,187,25115,1,92, People & Blogs,12,2013-02-04,6,0.4320013155730965,0.3873356614275321,1
7894,Unboxing Petco haul,129,2082,0,12, People & Blogs,13,2014-01-08,5,0.4875842789014964,0.3042854834721494,1
7895,สาวซำน้อย  ร็อคสะเดิด  by  xzone  songkran festival@ uppsala,193,25314,0,3, Music,62,2010-04-14,4,0.2631146193060352,0.1854201210493375,0
7896,Collision between two Washington Metropolitan Area Transit Authority Trains,178,109484,0,278, News & Politics,53700,2013-11-27,5,0.480677520144713,0.5065391636607959,2
7897,Mercedes Benz CLS 400 (2014年11月20日),147,16548,1,13, Autos & Vehicles,2320,2014-11-20,3,0.5395494162144384,0.4075328697699197,2
7898,Anakin Skywalker is an Owner of a Lonely Heart,197,1723,2,22, Entertainment,2820,2009-11-21,4,0.239434303568492,0.1550065957333801,0
7899,TOKIO HOTEL - Hurricanes and Suns - [Drum Cover] by Guido B.,198,5938,11,82, Music,296,2010-12-14,4,0.3032395987502055,0.2430418074745184,1
7900,Osijek-Hajduk 1:2,302,4579,1,18, Sports,68,2007-04-01,3,0.0807432987995395,0.0561525844222194,0
7901,Cliff jumping with crocs.,179,1672,7,5, Entertainment,0,2008-03-06,4,0.136655155402072,0.076990052853131,0
7902,Big Head Todd and The Monsters - Fortune Teller (Live at Red Rocks 2008),259,71665,9,210, Music,48200,2010-09-07,4,0.2871238283177109,0.2902278076866091,1
7903,Ultimate Burnout Challenge - Group 3,421,1872,5,2, Autos & Vehicles,42000,2010-03-16,4,0.2583456668311133,0.136383791822254,0
7904,David Ahern - Marin Catholic Highlights 2011 - 2012,395,1688,0,7, Sports,254,2012-02-13,4,0.3732938661404374,0.2170932770083927,1
7905,dj dakka noujoum soufiane lozane toulouse(show) en live 2014 sé hala,257,7917,1,13, Music,69100,2014-03-27,4,0.5004111165926657,0.3554150733909805,1
7906,Прохождение Portal часть 9.,240,2158,1,4, Gaming,197,2010-08-21,4,0.2843282354875843,0.1614514643257691,0
7907,Louvai a Deus,184,9244,3,131, Nonprofits & Activism,721000,2012-04-05,6,0.3818450912678836,0.3272075175977071,1
7908,The Making of Dowling Stoves,376,3168,1,15, People & Blogs,15,2012-01-20,3,0.3693471468508469,0.2446628750748795,1
7909,X Factor 2009 - John And Edward Live Show,320,1445,0,5, Music,0,2009-11-15,3,0.2384476237460944,0.1322128754817776,0
7910,CSO - 個人狀態 By_'' MajoRxl櫻槍l @ llpure .wmv,258,5526,14,10, Gaming,0,2011-09-28,6,0.3506002302252919,0.2361361459047435,1
7911,Immuno Boost - L Glutamine,221,3549,1,20, Education,29,2010-04-19,4,0.2639368524913665,0.1810577071015366,0
7912,Hotel Grand Azur Horizon / Hurghada,258,28391,2,18, Travel & Events,120,2008-03-09,3,0.1371484953132708,0.1106784862559956,0
7913,Plants Vs Zombies All Stars: Kungfu World Map  Day 1 2   Part 13,346,12234,4,16, Gaming,160000000,2014-07-11,6,0.5178424601216906,0.3877217026395247,1
7914,We Are Awesome 1 - Fire-eaters,178,4487,0,28, Entertainment,53,2014-07-09,6,0.517513566847558,0.3726409255822774,1
7915,Boys on the Docks  Live St. Patricks Day Weekend,134,13465,7,20, Music,69,2007-03-28,4,0.0800855122512744,0.0614662081114869,0
7916,Moloch Vlavo-Straansk-Rosy-vsp--Dj-Kebap---Obchodnk-(Prod-Noro)-[Official-Video].wmv,202,1950,2,8, People & Blogs,0,2012-05-20,4,0.3892451899358658,0.2326052813024005,1
7917,How to make a lure retriever,383,9119,0,36, Sports,115,2013-06-08,3,0.4523926985693142,0.352102302364929,1
7918,Herbert Grönemeyer Live Concert - Fang mich an - Berlin,276,2279,0,7, Music,14800,2015-05-15,6,0.5684920243381023,0.3410422955172051,1
7919,Just Fab Peruvian Hair !!!!!!!!! :D,307,2480,0,26, Howto & Style,25,2012-07-14,4,0.3982897549745107,0.2706172035904327,1
7920,tunet scooter,288,4269,2,5, Sports,0,2013-10-27,5,0.4755796743956586,0.2951832611725926,1
7921,Mobile Impact  Keep T-Mobile Out of Our Community,324,1612,7,4, Nonprofits & Activism,0,2008-01-25,4,0.1299128432823549,0.0714531403944993,0
7922,Metin2 Gratis 2014 Presentacion,223,4058,16,9, Gaming,24,2014-03-14,5,0.4982733103108041,0.32328785505097,1
7923,PS3 160 GB Bundle Unboxing,200,1825,2,9, Howto & Style,49,2011-01-09,4,0.3075152113139286,0.1845011069153312,0
7924,World of tanks Tipy #1 - 100% posádka bez zlaťáků,399,38388,92,557, Gaming,1180,2013-10-22,5,0.4747574412103272,0.4899992122462118,2
7925,Rock Concert Movements - Blue Man Group,366,40034,17,200, Comedy,747,2015-04-07,6,0.5622430521295839,0.5466351752679252,2
7926,ロイヤルハワイアンホテル　イリマハワイアンフラスタジオ　第12回越谷ハワイアンの祭典,161,16797,0,3, Entertainment,1740,2013-08-14,4,0.4634106232527545,0.3149500320069902,1
7927,Cristo te salva en reynosa,210,4100,7,19, Entertainment,4070,2012-09-26,4,0.4104588061174149,0.283966716634128,1
7928,NIBFA TV (27/03/15),271,1729,0,8, Sports,0,2015-03-31,6,0.56109192567012,0.3311730546323643,1
7929,Coro e Congregação,148,1498,1,7, Music,833,2010-04-05,3,0.2616345995724387,0.1502474616024902,0
7930,2013 Speed Skating Championships 32 - 5k Relay Junior Men,120,1520,0,5, Sports,157000,2013-09-06,6,0.4671928959052787,0.2604905514478751,1
7931,渋谷ハチ公前篇（屋外）iPhone 4S au・softbankスピード比較調査,126,5867,2,9, People & Blogs,20,2011-10-16,4,0.3535602696924848,0.2373636128533169,1
7932,Christmas Eggs - HuevoCartoon TV,241,30087,17,326, Comedy,7750,2015-01-07,5,0.5474428547936194,0.5389748020858364,2
7933,GTA 4 One Man Army,382,12123,27,25, Entertainment,771,2008-05-01,4,0.1458641670777832,0.112920311613961,0
7934,Protest against the Deputy Ambassador for Israel attending the University of Essex,435,6291,0,0, Nonprofits & Activism,0,2013-02-21,4,0.4347969084032231,0.2325419916901718,1
7935,Pre-Band Festival Barbarossa - William Himes,252,2360,10,7, Music,0,2011-02-27,4,0.3155730965301759,0.1899880815472759,0
7936,Resident Evil 4 RE4 - Getting Away With Murder - Papa Roach,191,12113,8,68, Entertainment,285,2006-12-22,4,0.0642986350929123,0.0536105151393583,0
7937,Throat Singing Cover Numb (Linkin Park),217,491699,620,8413, Music,109000,2013-10-31,5,0.4762374609439237,0.6447918600683221,3
7938,Последний клип Арсения Gee((,213,1774,0,7, People & Blogs,454,2012-04-20,6,0.3843117908238777,0.224667894156448,1
7939,Le Tarantole - Tarantella,260,2053,0,3, Music,2340,2011-12-05,5,0.3617826015457984,0.1993937654087775,0
7940,Galatasaray-Fenerbahçe Taraftar klip 16.12.2012,170,2749,0,6, People & Blogs,0,2012-12-17,3,0.4239434303568492,0.2557236160726468,1
7941,Unit Rig Lectrahaul Water Truck and Cat 24H Grader,123,22389,27,52, Autos & Vehicles,54800,2010-07-14,6,0.2780792632790659,0.2378136535352426,1
7942,Beverly hills cop Piano cover (with base),168,27876,14,90, Music,728,2010-05-02,3,0.2660746587732281,0.2399076685540882,1
7943,Point of Existence 2 - Lademusik 1,132,3936,3,12, Music,0,2008-02-05,4,0.1317217562900838,0.0873305178754281,0
7944,"Stratovarius - Unbreakable - Live ""La Laiterie"" Strasbourg le 02/04/2013",273,2195,1,15, Music,220,2013-04-02,6,0.441374773885874,0.2824769909678222,1
7945,Envelopamento Líquido - NEW COLOR - Nissan 350z,172,4349,4,8, Autos & Vehicles,23,2012-10-11,5,0.4129255056734089,0.2670008182517376,1
7946,ваз 2108 ламбо двери,172,34821,5,101, People & Blogs,23100,2015-03-22,3,0.5596119059365235,0.5160932042645819,2
7947,SvR09 Wii - Jeff Hardy & The Big Show vs Rey Mysterio & The Great Khali,317,8492,1,6, Entertainment,311,2008-12-24,4,0.1848380200624897,0.1242390159595646,0
7948,1950 Ford F1 Pick-up Black - Nicely Restored and Modified Hot Rod at Country Classic Cars,264,48747,27,80, Autos & Vehicles,154000,2010-09-19,5,0.2890971879625061,0.268487088336083,1
7949,Treino do Papai Noel - Especial de Natal 4FitClub,275,86207,145,3090, Sports,1640000000,2013-12-23,6,0.4849531327084361,0.5752714334722898,2
7950,Tutorial sobre como entelar un pajarito del calamar o chipiron.,488,5672,3,16, Sports,49,2014-07-12,5,0.5180069067587568,0.363501484794007,1
7951,Ravasz feat MC SooN - Hunyd le a szemed (OFFICIAL MUSIC VIDEO),205,84495,26,991, Music,2170,2014-09-20,5,0.5295181713533959,0.5906896901950219,2
7952,Flash Mob 2014 Chittagong Cantonment Public College Business Studies 2014,147,11675,9,113, Music,131,2014-03-21,6,0.499424436770268,0.4306147280810993,2
7953,Papa Francesco nell'omelia: pregare  celebrare  imitare Gesù,227,7660,0,0, People & Blogs,3400,2014-05-16,3,0.5086334484459792,0.2781543507524979,1
7954,Tales of Symphonia Battle,143,7390,10,16, Entertainment,137,2006-05-22,3,0.0291070547607301,0.0208961382455179,0
7955,世界上最牛的警车－蓝博基尼,180,130399,23,66, Sports,3540,2006-12-09,3,0.0621608288110508,0.0607478190616749,0
7956,The Everglades,175,3906,3,13, Travel & Events,289,2010-12-17,6,0.3037329386614044,0.2026068537572557,1
7957,Hillsong - God is Great (Drum Cover),293,32957,15,107, Education,1200,2011-03-01,4,0.3159019898043085,0.2913769940364996,1
7958,I-95 College Park to Columbia,318,2929,3,2, Autos & Vehicles,23,2011-03-13,3,0.3178753494491038,0.1765071624423438,0
7959,2009 USTA State Championships,225,1315,7,3, Sports,0,2009-04-24,4,0.2047360631475086,0.1072656541629251,0
7960,Bordeaux-Nantes(2-1) -  Fin du Match  Fumigènes ADIEU LESCURE,450,12394,4,129, Sports,150,2015-05-09,6,0.5675053445157047,0.4959464526925178,2
7961,More Box Jumping in Portal:TFV,208,2737,6,6, Entertainment,76,2008-02-15,3,0.1333662226607465,0.0804111395157064,0
7962,Pokemon Heartgold Shiny  Pokemon Modifier  and and 100% catch rate cheat for action replay,141,10478,15,43, Gaming,11,2012-03-08,5,0.377240585430028,0.3008112077005349,1
7963,Fiorentina-Juventus 0-0 - 33° GIORNATA SERIE A 2010/2011 - SKY Highlights (17/04/11),142,6642,3,14, Sports,343,2011-11-25,3,0.3601381351751356,0.2534397571884009,1
7964,Tap Class Teaching Sample - Warm Ups,189,15466,3,22, Education,14,2009-05-02,4,0.2060516362440388,0.1610377054185495,0
7965,Faruq vs someguy @curve laundry,246,6206,9,32, Entertainment,1000,2012-10-26,6,0.415392205229403,0.3106252821810196,1
7966,Queen and Adam Lambert - Who Wants To Live Forever (The Hydro  Glasgow),154,1505,8,35, People & Blogs,302,2015-01-14,6,0.5485939812530833,0.3656459670025379,1
7967,1960 Eljer Ellis,156,3077,22,23, Science & Technology,316,2012-07-01,4,0.3961519486926492,0.2715344740098222,1
7968,Supernatural - The River,193,2825,2,28, Music,155,2009-04-02,4,0.2011182371320506,0.1391292411010537,0
7969,Mairtin O'Connor Band Live @ Comhaltas Melbourne Australia 10th March 2010 [2/5],217,2356,3,12, Music,2450,2010-03-10,5,0.2573589870087157,0.1625540279934857,0
7970,Knitting Brioche Stitch,400,78298,45,414, Howto & Style,179000,2012-01-12,4,0.3680315737543167,0.3892235826675933,1
7971,(TRUCCHI E CONSIGLI N.1) Stronghold Crusader:come vincere facile e veloce,256,11524,5,33, Gaming,774,2012-11-06,5,0.4172011182371321,0.3285257313582522,1
7972,Полноценные ЧАСЫ без модов! (Clock no Mods)[Механизмы Minecraft 1.6],167,15996,37,294, Gaming,21800,2013-09-27,5,0.4706462752836704,0.4422232336393694,2
7973,CAMPEONATO NACIONAL DE BASQUET FEMENINO AREQUIPA - PERU 2009,168,5305,0,2, Sports,16,2009-12-05,4,0.2417365564874198,0.1430067894328271,0
7974,Christmastime Is Here - Lyrics,165,76738,52,557, Music,603,2013-06-29,4,0.455846077947706,0.4897861358734629,2
7975,Ensalada arroz con gambas,176,2277,0,1, People & Blogs,5630,2010-07-08,4,0.2770925834566683,0.1427275135796777,0
7976,Guitar Lessons : Advanced Guitar Tips,160,10934,18,31, Entertainment,887000,2009-07-15,5,0.2182206873869429,0.1703281759755333,0
7977,Raiden 2 - Stage 6,392,4795,4,6, Entertainment,5170,2008-06-01,4,0.1509620128268377,0.0961944115689953,0
7978,How to download GTA San Andreas and Samp [HD],155,8531,27,23, Gaming,35,2012-01-14,6,0.3683604670284492,0.2754485869801771,1
7979,Neosho Snowmobile Lakecross Semi Pro Open Heat Race One Crazy Lap,302,2572,4,11, Autos & Vehicles,9780,2012-02-11,3,0.3729649728663048,0.2357477367278268,1
7980,perro callejero-para siempre,382,2810,0,5, Music,541,2010-02-15,4,0.2535767143561914,0.1509081385988088,0
7981,Honor 4C Rozpakowanie Unboxing PL | Robert Nawrowski | Robert Nawrowski,321,6041,27,135, Science & Technology,130000,2015-08-25,6,0.5852655813188621,0.4873679308246356,2
7982,Ortler Nordwand  über Ertl-Rinne  free solo,396,19755,3,45, People & Blogs,0,2014-07-28,5,0.5206380529518171,0.436756630697766,2
7983,NBA Live 3 point Shootout Dale Ellis vs Jeff Hornacek,198,5190,0,7, Sports,22,2009-03-13,4,0.1978293043907252,0.1286312301914683,0
7984,Kĩ thuật đánh bi-a đẳng cấp ''thượng thừa'' .mp4,236,9668,5,9, Autos & Vehicles,0,2012-03-05,3,0.3767472455188291,0.2644346062408489,1
7985,Trator Yanmar Agritech - 1155,293,97273,20,453, Autos & Vehicles,1580,2013-07-27,4,0.4604505837855616,0.4956022948514986,2
7986,Signo Nata - Love is in the Air Tonight (HD),188,3238,7,49, Music,485,2012-05-02,5,0.3862851504686729,0.2833113231996482,1
7987,Nostalgiske og sjove klip fra de manger timer på sofaen.,189,18257,3,23, Sports,73,2011-12-28,4,0.3655648741983226,0.29036315870467,1
7988,REVIEW: Covergirl Clean Whipped Creme Foundation,411,2671,10,61, Howto & Style,7280,2013-11-19,5,0.4793619470481828,0.3522407833007073,1
7989,Old Hag - The Bothy Band Embankment 1976,275,32979,27,177, People & Blogs,10400,2007-12-01,4,0.1208682782437099,0.1151822399401735,0
7990,EL SAUZ ALTO Y BANDA LA TROMBA SINALOENSE,152,1593,0,2, Music,19,2010-01-13,3,0.2481499753330044,0.1285540542378464,0
7991,Дефиле  с оружием,361,16409,5,111, Nonprofits & Activism,410,2014-05-29,6,0.5107712547278408,0.4504749459269563,2
7992,Hotel Louis Corcyra Beach - Griekenland,149,4179,0,2, Travel & Events,593,2011-06-01,4,0.3310310804144055,0.1910038221019951,0
7993,NY Auto Show 2013 (pt. 2) - 2014 Shelby F-150 SVT Raptor,122,9381,2,26, Autos & Vehicles,1030,2013-04-03,6,0.4415392205229403,0.3359131754105812,1
7994,Drone sheep round up,255,12064,8,49, Autos & Vehicles,123,2014-10-22,6,0.5347804637395165,0.4352216988289622,2
7995,the coolest glitch ever- the monkey glitch,332,2467,7,6, Entertainment,63,2008-07-26,4,0.1600065778654826,0.095457823416595,0
7996,Powerdrift Round 1 Kristiansand 23 mai 2009 Norwegian Drifting Series,134,9838,2,23, Autos & Vehicles,1890,2009-05-26,3,0.2099983555336293,0.1588603979856274,0
7997,Weather Alert Perimeters - WEATHER DEFENDER (Lesson 1),253,2448,0,2, Education,65,2011-02-21,4,0.3145864167077783,0.171231625330607,0
7998,Kawasaki Frontale vs Western Sydney Wanderers: AFC Champions League 2014 (MD4),127,9204,1,40, Sports,1570000000,2014-04-01,4,0.501233349777997,0.3935459306429827,1
7999,How to get Paid Apps for Free IOS 8.2,398,3845,17,21, People & Blogs,19,2015-03-10,4,0.5576385462917284,0.3868505546443633,1
8000,dance shuffle!,459,1235,2,0, Entertainment,0,2007-12-02,3,0.1210327248807761,0.0526883613493685,0
8001,Can You Kill An Old Merc? Part 3: Crushing It With A Monster Truck - Fifth Gear,237,1461803,831,6485, Autos & Vehicles,940000,2014-07-10,6,0.5176780134846243,0.7271494245686376,3
8002,رقصة بيكابو وفريق خليج الشرق الأوسط   Peekaboo Dance with Gulf Range,150,9584,33,217, Travel & Events,1000,2014-09-09,5,0.5277092583456668,0.4695533395972446,2
8003,How To Become A Great Singer :: Vocal Choir Rehearsal,175,2253,1,128, Education,783,2013-06-13,5,0.4532149317546456,0.3486168914882992,1
8004,Inuyasha episode 1-167,207,12268,0,0, Film & Animation,18,2011-06-25,3,0.334977799703996,0.1928335819561571,0
8005,Diego Maradona Training,359,248299,143,1008, Sports,503,2008-12-10,3,0.1825357671435619,0.2158432773068363,1
8006,T-U-R-T-L-E POWER! with lyrics. - (partners in kryme.) (TMNT),260,35541,61,315, Music,1140,2014-06-05,4,0.5119223811873047,0.5081471085598287,2
8007,Black Sheep FC 100% - Sonata Arctica (FoF),230,2169,4,18, Gaming,1090,2010-11-06,3,0.2969906265416872,0.192976455260202,0
8008,Free Running PSP Gameplay,465,133146,35,46, Gaming,1050,2009-07-26,4,0.2200296003946719,0.2105385905694485,1
8009,University Of Texas Allowing Julio Cesar Chavez Jr And Andy Lee Fight At Sun Bowl,133,1465,0,1, Sports,371,2012-06-14,4,0.3933563558625226,0.1920128764686982,0
8010,P4A Bonus CD 3 - May Fool,306,11731,0,6, People & Blogs,155,2013-01-30,6,0.4311790823877651,0.2983349829026938,1
8011,Sizzleworks Culinary Video:  onions,230,1646,0,12, Education,15,2008-04-20,3,0.1440552540700542,0.0878315771684909,0
8012,NEW Gun Upgrades -- Possible Perm NX Rares!,233,2123,12,38, Gaming,13400,2013-08-07,7,0.4622594967932906,0.3200836695712014,1
8013,MW3 Epic custom game modes with LIP and friends (High five  Fire in the Hole  Infected dodge ball ),392,3449,35,170, Gaming,216000,2012-10-22,5,0.414734418681138,0.3369589898963084,1
8014,Bracket - Mama Africa (Dance Video) #AzontoBradez,240,572870,120,4944, Music,176000,2014-09-09,6,0.5277092583456668,0.7022608863311268,3
8015,polowanie Alan  123,421,3886,1,2, Education,0,2008-09-03,3,0.1664199967110672,0.0952842826769498,0
8016,U SHOW วง นิชนันท์,276,2641,6,36, Entertainment,170000,2012-09-30,4,0.41111659266568,0.2888331663580774,1
8017,Harmonica Rio,310,7379,10,35, Music,2570,2007-01-16,3,0.0684098010195691,0.0522440146133936,0
8018,Нижнее белье ФАБЕРЛИК.Бюстгальтер пуш ап Ольга  цвет черный,138,4273,0,35, People & Blogs,2180,2015-03-17,5,0.5587896727511923,0.4080805468861923,2
8019,2015 WNBA All-Star Top Plays: Elena Delle Donne,121,22151,3,187, Sports,215000,2015-07-24,5,0.5800032889327413,0.5405428021035603,2
8020,como descargar e instalar castle crashers para pc (1 link mega),170,2052,20,20, Gaming,67,2014-01-19,5,0.4893931919092255,0.3193307600292193,1
8021,2009 Red Wings Black Hawks Stanley Cup Western Conference Finals,248,1405,2,2, Sports,0,2009-05-17,4,0.2085183358000329,0.1064228366151748,0
8022,Rechlicz Family Christmas - Bruce Broughton Overture,136,1822,0,1, Entertainment,46,2011-11-09,4,0.3575069889820753,0.1792775461391782,0
8023,Josh Hart | Dream Big  Goon Big :: 2013,286,1188,1,14, Sports,107,2013-04-27,5,0.4454859398125308,0.2666384703065494,1
8024,Auto Assembly Line part 2 - tl - 35mm - Stock Footage,249,1255,0,1, Film & Animation,11200,2010-11-04,3,0.2966617332675547,0.1420079820986797,0
8025,Spiderman in GTA Vice City,134,8337,4,5, Entertainment,721,2008-04-07,3,0.1419174477881927,0.0938924642203148,0
8026,Hack De Oro Exp Y  Gemas En Dragon City Marzo 2015,426,1373,14,14, Gaming,2170,2014-04-24,5,0.5050156224305213,0.3067344862509773,1
8027,140829 Red Velvet - Happiness @ M! Countdown [1080p],219,1780,0,11, People & Blogs,4840,2014-08-28,3,0.5257358987008716,0.3204865444964887,1
8028,Fix Up 1st Tym,398,1200,0,0, Entertainment,0,2008-05-16,3,0.1483308666337773,0.0643113474635868,0
8029,Minecraft Cinematic - My Minecraft World! - Sonic Ether's Unbelievable Shaders v10,164,5693,15,103, Gaming,28500,2012-10-21,6,0.4145699720440717,0.336920846978529,1
8030,Thorsten - If You Want To Rock You Have Got To Roll!!!,253,2868,2,4, Entertainment,0,2006-12-11,4,0.0624897220851833,0.0365701830139793,0
8031,Another Holy War Cover Eimer Edition,271,1695,12,19, Music,14,2008-07-27,3,0.1601710245025489,0.1021634750121145,0
8032,Final Fantasy VI - Cids Death,289,3059,2,16, Entertainment,448,2007-08-05,3,0.1014635750698898,0.0673704495582684,0
8033,"How to play ""Falling in Love with Jesus""  by Jonathan Butler",198,23995,6,61, Music,125,2011-03-01,3,0.3159019898043085,0.2745272188425615,1
8034,Rumba brava julie mayoral congreso 2012,166,1421,0,6, Entertainment,14,2012-07-31,3,0.4010853478046374,0.2257611097785289,1
8035,Braford Replacement Heifers in Nixon TX,182,1484,0,0, Pets & Animals,8800,2013-08-29,3,0.4658773228087485,0.2080353303662006,1
8036,Mas alla del cielo  Chiche Maestre y su guitarra  en RepublicaVallenata 2014,158,51184,14,226, Comedy,6710,2014-08-03,5,0.5216247327742147,0.5188603742142097,2
8037,Barkácsolás  konyha felújítás. DIY Küche renoviert. Kitchen renovations.,454,45828,8,58, Howto & Style,2300,2012-01-18,4,0.3690182535767143,0.3341667020872758,1
8038,BUILDING the MARKIII Xtra (part 3) by BRYAN MELBORN,425,23754,4,149, Howto & Style,3070,2010-11-27,4,0.3004440059200789,0.2771386171550118,1
8039,Natural Hair Regimen-FGrogan,203,7639,21,221, Howto & Style,0,2014-07-14,4,0.5183358000328894,0.4546010719675606,2
8040,Sollich Nut Cluster Line,133,12894,1,15, Education,659,2010-12-09,4,0.3024173655648742,0.2262779918871964,1
8041,Good Wood Snare Drums,186,2551,5,3, Entertainment,110000,2011-06-01,3,0.3310310804144055,0.1868392868220231,0
8042,Castle Crashers Level Up Glitch,322,4358,0,7, Gaming,68,2009-06-25,4,0.2149317546456175,0.1374558123384469,0
8043,Armandinho - A Ilha (Oficial),243,7626344,0,37038, Music,586000,2014-02-07,6,0.4925176780134846,0.7940248926496042,3
8044,RFP 2008  Xavi Mardi David-Rozbijeme hubu Vecernickovi-full,251,2432,1,19, Music,0,2008-07-07,3,0.1568820917612234,0.1035271057803241,0
8045,Beartooth: Beaten in Lips lyrics,216,32242,21,474, People & Blogs,4620,2014-10-14,6,0.5334648906429863,0.5396475583608888,2
8046,RUTINAS DE GYM AUMENTO DE MASA MUSCULAR - GYM WORKOUTS -,461,2482,1,4, Sports,65,2012-09-26,4,0.4104588061174149,0.2365819274360366,1
8047,SEMANA MARANHENSE DE DANÇA 2013 - CIA STREET MASTERS - São Luís/MA,316,4569,4,60, Entertainment,155,2013-09-27,6,0.4706462752836704,0.3608127990784001,1
8048,Ksenia Anske dancing after completing Rosehead,212,1289,20,37, Entertainment,400,2013-12-20,6,0.4844597927972373,0.3199152552596707,1
