titolo, durata, views, n_comments, n_like, genere, views, FF, paid, publ, max_quality
Jacqueline Fernandez lying to Camera - EXCLUSIVE!, 166, 6745, 0, 0, Entertainment, 6745, true, False, 2014-07-31, 4
CSO黑色旋風+6/雙持mp7a1 BY:軒哥臨死前突然, 489, 3017, 2, 8, Gaming, 3017, true, False, 2012-05-07, 6
ainol elf 2- Nova 3, 467, 1198, 8, 1, Comedy, 1198, true, False, 2012-08-20, 5
Young Champions Jan. 2010 MI State Cheer Competition:  Linden Division 4 State Champs, 223, 9801, 1, 11, Sports, 9801, true, False, 2010-02-19, 3
Beauty retouching with Erika Dufour, 311, 1918, 1, 14, Education, 1918, true, False, 2013-07-26, 4
BFH - Selling pro acc with much stuff!, 248, 1171, 11, 9, Gaming, 1171, true, False, 2012-01-13, 5
Wreck It Ralph Gameplay {Nintendo 3DS} {60 FPS} {1080p}, 358, 141781, 61, 547, Gaming, 141781, true, False, 2015-05-09, 6
EL TOQUE DE SU MANTO DANZA, 323, 2193, 0, 7, Entertainment, 2193, true, False, 2011-04-03, 4
Basisuitrusting bij filmen met je spiegelreflex | Zoom.nl Fotografie Tips, 272, 6747, 1, 13, Howto & Style, 6747, true, False, 2013-02-02, 5
MVP Freestyle "Lebron James Finals MVP Tribute", 149, 5772, 0, 16, Sports, 5772, true, False, 2012-10-06, 5
Bar Brothers Requirements - Hawaii, 296, 60378, 112, 317, Sports, 60378, true, False, 2012-05-27, 5
MGS3 HD: Cel playing around with EVA (720p  HD), 149, 1846, 7, 28, Gaming, 1846, true, False, 2012-02-27, 5
Pest Control : How to Kill Carpenter Ants, 126, 205143, 29, 350, Howto & Style, 205143, true, False, 2009-02-28, 5
Ральф — Трейлер, 141, 12862, 0, 21, Film & Animation, 12862, true, False, 2012-06-17, 5
Propaganda Duel  piano, 141, 7499, 9, 57, Music, 7499, true, False, 2009-10-13, 5
BODA EN CASA BLANCA PACHACAMAC  ORQUESTA THE BLUE BAND, 282, 3347, 0, 9, Music, 3347, true, False, 2015-04-05, 6
MATCH USM-STADE TOULOUSAIN CRABOS.wmv, 291, 4868, 1, 2, Sports, 4868, true, False, 2011-10-18, 5
Marilyn Manson - Disposable Teens live at Olympijskiy Stadium Moscow 18.12.2012, 216, 2583, 5, 33, Music, 2583, true, False, 2012-12-18, 6
【お菓子】おかしな水あめ-Funny Starch syrup, 195, 1293, 0, 1, Howto & Style, 1293, true, False, 2013-06-04, 6
Goatika Creative Lab - "Shivaratra", 387, 9215, 2, 60, Music, 9215, true, False, 2010-09-01, 4
Power Skating - Lari Joutsenlahti as Coach, 185, 5608, 1, 6, Sports, 5608, true, False, 2013-05-20, 6
FF13 Mission 30 シュファクス & ヌミダエ ×26(?) (35秒) ★5攻略 [PS3/jp], 120, 2389, 0, 3, Gaming, 2389, true, False, 2010-11-16, 5
山本紗江2ndAlbum『FLOW FREELY』クロスフェードPV, 194, 1613, 0, 16, Music, 1613, true, False, 2013-04-20, 3
Review: GroveMade Bamboo Back for MacBook Air, 213, 1179, 15, 21, Science & Technology, 1179, true, False, 2013-09-01, 6
Il Diavolo in Corpo - Habanero Chocolate Reactions, 475, 8787, 23, 58, Entertainment, 8787, true, False, 2013-10-17, 5
MV -- บังเอิญ โลกกลม พรหมลิขิต (Toyota Vios), 234, 306336, 82, 2325, Entertainment, 306336, true, False, 2014-02-19, 5
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
enrique habanero reto, 470, 2477, 2, 31, Entertainment, 2477, true, False, 2011-06-09, 4
Aom - โปรดส่งใครมารักฉันที [Grammy Wonderland 5/10/55], 275, 4531, 9, 48, Entertainment, 4531, true, False, 2012-10-07, 4
Гороховая каша с мясом - видео рецепт, 259, 200549, 66, 649, Howto & Style, 200549, true, False, 2010-05-16, 4
1966 Ford Bronco #6221 Gateway Classic Cars St. Louis, 277, 13773, 2, 72, Autos & Vehicles, 13773, true, False, 2014-12-17, 6
Fender Custom Shop 60th Anniversary 1954 Stratocaster NOS  •  SN: XN2527, 435, 4707, 19, 73, Music, 4707, true, False, 2015-08-06, 6
Martin Jakubec - zábava - cigánsky mix párty, 389, 133060, 25, 190, Music, 133060, true, False, 2012-01-23, 4
homemade 3 phase from single phase converter, 131, 66234, 9, 48, Howto & Style, 66234, true, False, 2011-04-16, 4
как взломать asphalt 8 после обновы, 131, 5690, 28, 24, People & Blogs, 5690, true, False, 2014-11-09, 5
New Android Market Update 3.0 - 2011 - with DOWNLOAD Link, 159, 2952, 2, 3, Science & Technology, 2952, true, False, 2011-07-13, 3
شرح رسم الدائره فى الايزومترى, 453, 11591, 1, 38, People & Blogs, 11591, true, False, 2009-10-16, 4
Horno solar Prim-Devos-Rubio, 294, 3407, 7, 29, Education, 3407, true, False, 2009-09-20, 4
Gatlinburg  "Tunes & Tales" Cloggers Clogging   7/18/08, 171, 10322, 0, 9, Entertainment, 10322, true, False, 2008-07-26, 3
HONDA CB1300 SUPER BOLD'OR 霧降高原・奥日光ツーリング　HDR-AS15, 281, 4056, 6, 18, Autos & Vehicles, 4056, true, False, 2014-05-04, 6
www.otobusculergrubu.org, 458, 40453, 3, 33, Autos & Vehicles, 40453, true, False, 2007-10-06, 3
Lifetime 8 x 10 Foot Outdoor Storage Shed (Model 60018), 158, 17108, 6, 21, Howto & Style, 17108, true, False, 2012-09-17, 5
Prelude  Siciliano  and Rondo, 448, 2010, 0, 5, Music, 2010, true, False, 2009-05-19, 4
Pandora Downloader - Download Music on iPhone for Free Using Panndora Internet Radio, 215, 1295, 0, 0, Entertainment, 1295, true, False, 2013-03-06, 6
Theme of Payon - Merry Christmas Mix - by SoundTeMP, 260, 45090, 22, 242, Music, 45090, true, False, 2008-12-25, 4
Second Life New Mesh Dress.WMV, 174, 1466, 0, 3, Film & Animation, 1466, true, False, 2011-09-11, 5
Simple TargeT - Manchmal (Official Video), 153, 5705, 9, 98, Music, 5705, true, False, 2013-07-31, 6
CMFB Nueva Acropolis 2013, 407, 1798, 2, 10, Film & Animation, 1798, true, False, 2013-10-03, 6
Kyosho Rygge & Moss RC, 140, 1150, 0, 5, Autos & Vehicles, 1150, false, False, 2010-05-28, None
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
c6.tv - emergenza neve a Milano 8 gennaio 2009, 155, 2950, 1, 4, News & Politics, 2950, true, False, 2009-01-08, 4
magnetic floating bluetooth speaker  magnetic floating hi-fi speaker levitating speaker, 217, 13147, 4, 22, Science & Technology, 13147, true, False, 2015-02-05, 5
Migueli MORTADELA CON ACEITUNAS, 212, 8487, 1, 23, Music, 8487, true, False, 2007-09-08, 3
Risotto zucca e mascarpone (ricetta lombarda), 310, 4575, 2, 33, Howto & Style, 4575, true, False, 2013-11-04, 6
Aaron Ramsey | What You Need, 215, 4965, 12, 61, Sports, 4965, true, False, 2013-07-28, 5
[LÊ SANG] Ốp lưng HTC One M8 SGP Ultra Capsute trong suốt  nhựa dẻo, 233, 1790, 2, 14, Science & Technology, 1790, true, False, 2014-04-26, 6
Iron Man Power Suit #8 | Starting the Faceplate | James Bruton, 488, 1207121, 452, 3212, Science & Technology, 1207121, true, False, 2012-05-23, 5
羽趐  姊妹淘@ NIVEA 張沛松紀念中學, 231, 3686, 1, 20, Music, 3686, true, False, 2011-11-14, 4
Ferrari F430 at Prodrive Chris Harris, 307, 5084, 1, 7, Travel & Events, 5084, true, False, 2013-08-10, 4
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
Modified Cars-Pakistan-ALEOZ Modification, 225, 8988, 13, 27, Autos & Vehicles, 8988, true, False, 2011-06-22, 5
ZOEIRAS NO GTA 5 MULTIPLAYER, 465, 12320, 127, 1667, Gaming, 12320, true, False, 2015-04-15, 5
[Fancam] Beast in Malaysia - Shock, 491, 1732, 0, 8, Music, 1732, true, False, 2011-01-15, 3
Цирковой коллектив " БрАвО"  номер Весёлые скакалки., 310, 6022, 4, 28, Nonprofits & Activism, 6022, true, False, 2014-03-30, 5
MTA:SA - Jak mapovat pomocí Arezu's mapping toolbox 2. část CZ koment, 372, 2006, 7, 8, Howto & Style, 2006, true, False, 2012-04-30, 4
2011  Lomachenko vs Bochkov ☯ Ломаченко - Бочков. Турнир памяти Н.Мангера, 425, 5782, 5, 85, Sports, 5782, true, False, 2014-07-25, 5
Nockturnal Lighted Crossbow Nock-Installation, 363, 21038, 6, 57, Sports, 21038, true, False, 2014-09-27, 4
For the Beauty of the Earth - EVHS Advanced Choir, 192, 11133, 5, 13, Music, 11133, true, False, 2008-06-03, 3
Jenks Cheerleaders Perform, 130, 1427, 5, 5, Entertainment, 1427, true, False, 2011-02-26, 5
Motorcycle Helmet Infomercial, 175, 6091, 1, 12, Autos & Vehicles, 6091, true, False, 2012-06-26, 5
Jackson DXMG sound-test, 464, 11252, 15, 43, Music, 11252, true, False, 2010-07-02, 4
Reportage :Raphaël Varane, 254, 5188, 1, 10, Sports, 5188, true, False, 2013-05-12, 7
娛樂百分百 20130521 BOA 片段, 139, 7584, 5, 78, People & Blogs, 7584, true, False, 2013-05-22, 4
Placebo "For what it's worth" (Live on TV Show - Taratata 2009), 216, 127718, 30, 786, Music, 127718, true, False, 2013-01-06, 4
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
Aguacate con langostino, 265, 1609, 0, 2, People & Blogs, 1609, true, False, 2008-12-23, 4
Hume Lake 2011 Ponderosa modesty song, 212, 3390, 18, 11, Film & Animation, 3390, true, False, 2011-06-30, 4
巨蛋2010.6.20越南巨星演唱會-13/13.avi, 473, 6928, 3, 10, Music, 6928, true, False, 2011-04-11, 4
Reportando desde Paracho  Michoacán - LOS3TT, 336, 125097, 68, 1886, Music, 125097, true, False, 2014-08-12, 6
Miss Savannah State University 2014-2015 Morgan Wilson Ebony Magazine 2015 HBCU Campus Queen, 121, 2110, 0, 14, People & Blogs, 2110, true, False, 2015-04-07, 5
Veronica Akselsen - Like A Wind - Melodi Grand Prix 2006, 195, 22477, 4, 26, Music, 22477, true, False, 2006-12-07, 4
Espérance de Tunis 3-1 Club Africain :: Résumé Dimanche Sport, 381, 5543, 1, 5, People & Blogs, 5543, true, False, 2013-03-31, 4
Louis Vuitton - Multicolor speedy 30 white wear and tear :o), 306, 21085, 20, 57, People & Blogs, 21085, true, False, 2012-09-12, 5
My PLL Algorithms, 375, 20570, 0, 247, People & Blogs, 20570, true, False, 2014-06-28, 5
Carrie Fisher (2011) Dragon*Con Highlights, 269, 16293, 25, 250, Entertainment, 16293, true, False, 2012-08-16, 5
Inicio de emisión Nitro, 211, 2246, 2, 4, Film & Animation, 2246, true, False, 2010-08-23, 5
How to modify gumdrop pacifier for your reborn baby, 275, 8868, 0, 37, Comedy, 8868, true, False, 2012-06-23, 4
1939.Daffy.Duck.And.The.Dinosaur, 468, 2418, 0, 5, Film & Animation, 2418, true, False, 2011-03-22, 4
Calm down sonamy speedpaint (Colors! 3D), 147, 32805, 50, 815, Entertainment, 32805, true, False, 2015-03-02, 6
RuneScape | 10m+/h High-Wealth Flipping Guide, 486, 6716, 21, 73, Gaming, 6716, true, False, 2012-06-22, 6
Eren x Mikasa ♥ Attack on Titan "Just a Dream", 156, 18604, 14, 314, People & Blogs, 18604, true, False, 2015-01-04, 3
P51H Mustang EPP WildingWalter, 199, 1453, 1, 1, Sports, 1453, true, False, 2009-10-28, 3
J.Harm "Home Run Derby" (Explict), 225, 1460, 4, 28, Music, 1460, true, False, 2013-07-27, 6
Scuf One Unboxing ( green camo), 178, 2061, 9, 18, Gaming, 2061, true, False, 2014-03-14, 6
From Past to Present, 308, 1295, 15, 33, Film & Animation, 1295, true, False, 2012-01-18, 4
Lego Batman 3: Beyond Gotham - How to Unlock Ultra Humanite Character Location, 133, 6634, 3, 32, Gaming, 6634, true, False, 2014-12-12, 5
Iron Maiden en Lima 2011 HD - Running Free y despedida, 412, 2012, 7, 17, Music, 2012, true, False, 2011-03-27, 5
Dick in a Box LIVE!, 179, 82017, 13, 64, Comedy, 82017, true, False, 2007-02-12, 4
Angry Birds 2 review (Dutch  BE), 426, 1548, 10, 34, Science & Technology, 1548, true, False, 2015-08-05, 6
Joe Lean and the Jing Jang Jong @ Preston, 133, 1057, 0, 3, Music, 1057, true, False, 2008-01-21, 3
Sony Xperia Z3+/Z4 Impressions & Analysis, 347, 2145, 15, 26, Science & Technology, 2145, true, False, 2015-05-28, 6
Los Angeles Lamborghini Service and Repair | Lamborghini North Los Angeles, 167, 8286, 1, 58, Autos & Vehicles, 8286, true, False, 2012-05-05, 6
Woodward - October 2006, 213, 2566, 5, 3, Sports, 2566, true, False, 2006-11-21, 3
ROBERTO BECHO PEREZ Grupo Pesado Le canta A Choche Bronco En Mexicali 30 Sept 2012, 291, 6812, 2, 13, Entertainment, 6812, true, False, 2012-10-17, 4
(Lego) Mission: Impossible, 297, 10505, 2, 9, Film & Animation, 10505, true, False, 2008-07-22, 3
Exceed nitro rc car saleen s7!! 1/10, 138, 1819, 2, 2, Entertainment, 1819, true, False, 2010-02-07, 3
Drift 240sx 2005, 129, 31964, 11, 33, Autos & Vehicles, 31964, true, False, 2009-08-18, 4
Resident evil 5 Loquendo ita, 187, 6809, 5, 65, Gaming, 6809, true, False, 2011-10-11, 5
Garmin 496 GPS  Garmin Aviation GPS  Airplane Garmin GPS 496, 206, 92486, 5, 50, Science & Technology, 92486, true, False, 2008-05-15, 4
[韓中字HD]Rainbow - To Me MV, 259, 24656, 3, 94, Music, 24656, true, False, 2012-02-11, 5
RnK Lior [OTS] Makoto Rushdown, 125, 9514, 11, 132, Gaming, 9514, true, False, 2012-01-25, 5
UFO Sightings Best UFO Video Ever! UFO Video Sent to Mufon CNN and Fox News!!, 207, 23975, 71, 69, Science & Technology, 23975, true, False, 2012-01-28, 6
The University of Alabama pregame football video, 229, 16025, 4, 28, Sports, 16025, true, False, 2011-04-18, 4
Panjaa Movie Latest Theatrical Trailer  By Sudheerkumar, 130, 2727, 0, 0, Entertainment, 2727, true, False, 2011-11-20, 3
أرقام خياليه للبطل فو VO VS ( VIPxShinso ) metin2, 227, 2816, 2, 20, Gaming, 2816, true, False, 2014-06-11, 5
Richard Alston Dance Company - Shimmer, 179, 2376, 1, 4, Entertainment, 2376, true, False, 2012-09-25, 4
★ Eden Hazard ★ - Skills & Goals | 2012 - 2013 | HD, 237, 5245, 3, 34, Film & Animation, 5245, true, False, 2013-02-27, 5
Metallica: Am I Evil? (Live w/ The Big 4) [The Big 4: Live in Sofia  Bulgaria], 442, 11995091, 8832, 185328, Music, 11995091, true, False, 2014-04-23, 6
Pachelbel Canon, 180, 2749, 1, 3, Music, 2749, true, False, 2007-01-06, 3
BFBC2 Commentary Isla Inocentes Tactics (Part 2), 340, 2155, 13, 31, Gaming, 2155, true, False, 2010-06-20, 5
Corona Pops Concert 2008 - Soul Man, 174, 1111, 0, 3, Music, 1111, true, False, 2008-05-15, 4
"Feuerwerk-Verbund" ca. (260 Euro), 151, 33271, 72, 379, Entertainment, 33271, true, False, 2014-04-04, 6
Camp Freddy (Wonderwall), 268, 18346, 16, 118, Music, 18346, true, False, 2011-12-03, 5
My Way - Piero Cotto and Cottos Club Big Band, 322, 7762, 4, 52, Music, 7762, true, False, 2007-08-01, 4
Impulse (Impact Shyvana) VS TSM (Lustboy Nautilus) Game 4 Highlights - 2015 NA LCS Spring Semifinal, 478, 48371, 31, 268, Gaming, 48371, true, False, 2015-04-13, 5
T-shirt pick up round 1, 165, 1180, 13, 4, Howto & Style, 1180, true, False, 2010-08-18, 4
Dark Orbit España 3 [CAZANDO POR PVP] With Vengeance., 441, 1284, 20, 8, Gaming, 1284, true, False, 2012-06-26, 3
Chilling  Chippewa Falls Part One, 341, 8575, 0, 0, Science & Technology, 8575, true, False, 2009-04-01, 5
Gilbert ready for any outcome at Amstel Gold Race, 214, 1313, 0, 5, Sports, 1313, true, False, 2011-04-16, 5
巻き寿司で初音ミク作ってみた, 277, 7452, 3, 19, Howto & Style, 7452, true, False, 2008-05-25, 3
魚の神経〆　その1, 270, 5579, 0, 0, Sports, 5579, true, False, 2010-06-02, 4
UNA ROSA COSMICA E LA GALASSIA AGLI ALBORI DELL'UNIVERSO, 323, 3382, 4, 22, Science & Technology, 3382, true, False, 2012-06-03, 3
Molt Hard Die Harder - Spider Crab Vs Giant Stingray 2015 HD, 227, 597073, 68, 423, Travel & Events, 597073, true, False, 2015-06-30, 5
DJ Bartii - fx-film Sara & Piotr, 196, 4697, 0, 3, People & Blogs, 4697, true, False, 2010-10-22, 4
Gilberto Paixão dançando com Ana Carolina e Michelle Gomes - 2012, 164, 5139, 2, 33, Education, 5139, true, False, 2012-06-08, 4
Black Ops 2 - Ghosts Punten Systeem Ideeën? - Fast Nuketown GunGame (Dutch Commentary), 153, 6022, 146, 949, Gaming, 6022, true, False, 2013-05-19, 5
1971   Montjuic Park  Pro sim driving, 381, 1576, 0, 6, Autos & Vehicles, 1576, true, False, 2012-05-24, 3
Mac Sephora Haul, 340, 4337, 25, 0, Howto & Style, 4337, true, False, 2012-06-08, 5
Making Cartwheels  With Festool, 322, 115257, 20, 532, Sports, 115257, true, False, 2015-02-28, 6
Maria Eduarda canta para David Luiz, 148, 4894, 13, 136, People & Blogs, 4894, true, False, 2014-07-16, 5
Qui n'a pas son téléphone portable? - France Bienvenue, 229, 1451, 0, 0, Education, 1451, true, False, 2009-03-28, 4
Breath of Fire 5 Music - 5 - Going Out to See the Sky, 189, 26333, 5, 89, People & Blogs, 26333, true, False, 2008-10-27, 4
rodillo bicicleta nº 3, 201, 490248, 67, 2173, Howto & Style, 490248, true, False, 2014-03-18, 4
Smashing Pumpkins - Perfect, 206, 1297, 1, 8, Music, 1297, true, False, 2008-09-21, 3
Nur noch 60 Sekunden - Carlist, 216, 21749, 12, 64, Autos & Vehicles, 21749, true, False, 2009-02-10, 4
Clash For Cash | Ep. 1 | Clash of Clans, 442, 1493, 13, 24, People & Blogs, 1493, true, False, 2014-06-09, 6
Témoignage utilisateur Pierre olivier, 182, 3531, 0, 3, Howto & Style, 3531, true, False, 2011-05-07, 6
banda ciudad de medellin 2da parte, 395, 8045, 9, 11, Music, 8045, true, False, 2008-11-20, 3
Viday Geet-Gadhoda High School, 176, 50699, 4, 56, People & Blogs, 50699, true, False, 2011-09-27, 4
Hurricane Video   Miami Beach  Florida 2013, 308, 3548, 3, 10, People & Blogs, 3548, true, False, 2013-11-30, 3
Passenger Handling Services, 256, 26789, 2, 85, People & Blogs, 26789, true, False, 2012-05-24, 4
DesignJet 450C colour cartridge alignment - DesignJet repairs, 169, 8097, 3, 15, Science & Technology, 8097, true, False, 2011-03-03, 4
Spin Jumps in Vanilla Minecraft, 237, 4517, 11, 76, Gaming, 4517, true, False, 2014-03-05, 5
Siôn Russell Jones Live at Green Man Festival 2011, 330, 1929, 2, 14, Music, 1929, true, False, 2011-08-29, 5
Electroplate Hard Case for iPhone 4/4S Review [German/Deutsch], 277, 3640, 9, 31, Science & Technology, 3640, true, False, 2012-05-17, 5
Lego Ninjago Super Pack 3-1 Part 4, 157, 3876, 0, 7, Entertainment, 3876, true, False, 2011-08-25, 5
Splitboard TV Elfin Lakes Mini Golf Session, 222, 3050, 1, 10, Sports, 3050, true, False, 2011-02-17, 6
HTM: Custom LEGO STAR WARS Airborne Trooper (version 2), 170, 1639, 0, 9, Howto & Style, 1639, true, False, 2010-07-26, 4
The Legend ResikLo - Dalandanan Astrodome Finals.3gp, 428, 1145, 0, 2, Entertainment, 1145, true, False, 2010-04-02, 3
CC S04E24 - NEW MODEL REVIEW Bailey Pegasus GT65 Rimini, 358, 5814, 0, 12, Entertainment, 5814, true, False, 2014-08-12, 6
Far Cry 4 - 'Come Out As A King' Story Trailer [1080P/60 FPS], 142, 2765, 2, 18, Gaming, 2765, true, False, 2014-11-04, 6
Gakuen Alice/ Kodocha Chatroom #6, 244, 3249, 6, 11, Film & Animation, 3249, true, False, 2010-11-18, 4
LG Suds Lock, 240, 9772, 5, 37, Science & Technology, 9772, true, False, 2011-09-16, 4
2014 Audi A3 Convertible S-Line 1.8 TFSI (180hp) - In Detail (1080p FULL HD), 155, 18652, 6, 38, Autos & Vehicles, 18652, true, False, 2013-09-23, 6
mod brasil onibus, 284, 26582, 10, 20, People & Blogs, 26582, true, False, 2009-04-16, 4
Teach your dog to 'Sit'  'Down'  and 'Stand'- Belgian Malinois, 196, 312756, 25, 794, Pets & Animals, 312756, true, False, 2009-05-04, 3
ＪＢＣスプリント(JpnＩ) 第12回 2012年 競馬タウン, 140, 1558, 0, 2, Sports, 1558, true, False, 2012-11-05, 5
Kavon Pyatt 2010-2011 Highlights, 218, 1174, 0, 2, Sports, 1174, true, False, 2011-07-25, 3
Florence's Iris Garden, 250, 12499, 1, 91, Howto & Style, 12499, true, False, 2012-05-15, 6
2009 Harley-Davidson Fat Boy FLSTF Black Ice-Blue Ice, 169, 2763, 3, 3, Autos & Vehicles, 2763, true, False, 2010-02-26, 4
A-traktor " grus drift", 346, 23704, 9, 22, Autos & Vehicles, 23704, true, False, 2008-07-09, 3
RBD "Un poko de tu amor", 266, 2422, 1, 20, Music, 2422, true, False, 2007-02-25, 4
Celine Dion - Alone (Live - Los Angeles), 196, 10370, 2, 38, Music, 10370, true, False, 2008-12-12, 4
Battlefield 3: Badmin Of The Week Ep 1: 27-0 gameplay  Baby Xfactor  and Server Ban, 443, 26874, 885, 1674, Gaming, 26874, true, False, 2012-07-12, 5
Giuseppe & Alessandra - WEDDING TRAILER, 227, 3094, 0, 0, Travel & Events, 3094, true, False, 2014-06-12, 5
Visions of Panama City, 213, 1428, 1, 4, Entertainment, 1428, true, False, 2007-03-18, 4
Point Blank ~ Melhorando o rendimento do seu jogo, 179, 12240, 59, 916, Gaming, 12240, true, False, 2014-09-29, 5
Everyday Winter Makeup Routine!, 148, 49062, 156, 2190, Howto & Style, 49062, true, False, 2014-01-13, 5
中央線　9/6　臨時団体列車, 150, 2915, 0, 0, Autos & Vehicles, 2915, true, False, 2008-09-06, 4
Furien mod 1 # DrbeAts, 287, 6486, 54, 127, Gaming, 6486, true, False, 2015-02-18, 6
Chef Alan Bird talks his role and relationship with RATIONAL UK, 217, 1566, 1, 9, Howto & Style, 1566, true, False, 2015-04-07, 6
【バスケ】4対4してみた①, 314, 301411, 157, 1279, Sports, 301411, true, False, 2014-01-30, 6
Let's Play Live - Super Tanooki Skin 2D - MARIO KILLS TANOOKI!, 363, 48306, 250, 265, Entertainment, 48306, true, False, 2011-11-14, 5
03 ลอดช่องสิงคโปร์สำเส็จรูป.mpg, 194, 31111, 1, 42, Education, 31111, true, False, 2011-08-22, 4
Stevie Nicks - Landslide (Guitar cover), 212, 4418, 17, 27, Music, 4418, true, False, 2013-02-28, 4
ac/dc argentina 2009, 139, 2526, 3, 6, Entertainment, 2526, true, False, 2009-12-03, 4
I stand Redeemed, 217, 105312, 66, 848, Music, 105312, true, False, 2011-03-28, 4
Talent Show Mundo de Sueños Lajas  Puerto Rico, 328, 2308, 0, 4, Entertainment, 2308, true, False, 2009-05-10, 4
inFAMOUS Second Son - Review, 349, 268900, 880, 2685, Gaming, 268900, true, False, 2014-03-20, 5
Leo Kotke at Bluesfest 2007, 123, 90747, 14, 47, Music, 90747, true, False, 2007-07-09, 3
Did You Know... (Fun Yugioh Facts) - Ep18, 151, 40581, 112, 718, Gaming, 40581, true, False, 2015-01-04, 6
joy ditally 002, 152, 2390, 6, 15, People & Blogs, 2390, true, False, 2011-11-03, 4
MBT Concept Movie (ES), 135, 3762, 0, 3, Science & Technology, 3762, true, False, 2011-10-25, 4
Holly Holm Training, 357, 47739, 0, 89, Sports, 47739, false, False, 2007-05-16, None
Kayak Oversized Sturgeon in the Willamette, 357, 7052, 14, 64, Sports, 7052, true, False, 2013-11-13, 4
QUADERNI e DIARI FAI-DA-TE !, 397, 499631, 1639, 10762, Howto & Style, 499631, true, False, 2014-08-06, 6
DragonFable Quests #14 - The Duel!, 364, 2025, 0, 5, Gaming, 2025, true, False, 2013-08-29, 6
Wonderful Christmastime by 650north (Paul McCartney Cover), 235, 2834, 12, 15, Music, 2834, true, False, 2010-12-15, 5
I'm Getting Sentimental Over You - Willie Maiden, 241, 3037, 4, 12, Music, 3037, true, False, 2012-05-05, 4
Sefa Topsakal   Doktor   Yeni klip 2011, 287, 416203, 50, 1398, Music, 416203, true, False, 2011-04-11, 3
Kristina Sulaver - Prvi glas sevdaha  ČETVRTFINALE, 256, 1918, 0, 8, People & Blogs, 1918, true, False, 2014-05-24, 4
Iron Maiden Toronto 2008 The Trooper, 217, 9262, 28, 27, Music, 9262, true, False, 2008-03-16, 4
Interview with Camille Ricketts of Tesla Motors about the Model S at 2011 NAIAS in Detroit, 328, 2087, 3, 7, Autos & Vehicles, 2087, true, False, 2011-01-20, 3
Romania vs Malaysia part 1, 398, 1740, 2, 9, Sports, 1740, true, False, 2011-11-04, 5
Hi  I'm a Mutant...and I'm a DC. (Marvel/DC Parody), 161, 941876, 863, 5769, Comedy, 941876, true, False, 2007-05-12, 3
Bad Bananas (From Hat Chat #28), 309, 46538, 161, 2057, Entertainment, 46538, true, False, 2013-06-10, 6
ASALVO MAMBA 2012.wmv, 129, 1759, 0, 2, People & Blogs, 1759, true, False, 2012-12-13, 5
Tutorial Photoshop Cs5 - Effetto infrarossi in B/N e a colori, 378, 6949, 7, 40, Education, 6949, true, False, 2011-11-06, 6
Making Calicum block for finch & parrots Pt1, 397, 11434, 5, 23, Pets & Animals, 11434, true, False, 2012-07-29, 5
Thom Yorke Vs aphex Twin Dance Mashup, 160, 21942, 26, 177, Entertainment, 21942, true, False, 2011-02-26, 6
W650 & Triumph desert ride desert sleds., 312, 16102, 9, 74, Autos & Vehicles, 16102, true, False, 2013-03-19, 6
A.Lysy and L.Prunaru play Bach Double Concerto p.3, 302, 1951, 1, 16, Music, 1951, true, False, 2008-05-27, 4
Living Next Door To Alice (Smokie; Plattenkuche  1977), 197, 17624, 20, 215, Music, 17624, true, False, 2011-12-05, 4
2010 Camaro LT RS at DeVoe Chevy, 138, 2979, 0, 7, Autos & Vehicles, 2979, true, False, 2011-07-20, 5
secrets zm_Firewall_flats (HD) secrets by ZIC, 344, 5150, 3, 21, Gaming, 5150, true, False, 2011-06-19, 5
LG 4K TV 84LM960V Review - 84" Ultra HD 4K Smart 3D TV, 168, 15102, 0, 29, Science & Technology, 15102, true, False, 2013-07-10, 5
My New Brazilian Rainbow Boa (leave comments), 296, 9010, 23, 25, Pets & Animals, 9010, true, False, 2009-01-16, 4
Kiel Drei Kronen 20 09 09 L Stil, 161, 1882, 1, 3, Sports, 1882, true, False, 2009-09-20, 4
Bikini - ฟ้อง (live), 147, 5137, 2, 36, Music, 5137, true, False, 2014-06-08, 6
dam cuoi o tu ky hai duong, 218, 2947, 0, 7, Music, 2947, true, False, 2013-01-22, 5
Fighting Dinosaurs Dinosaur Battle   Watch the Dinosaur Fun Ending Battle Fight, 410, 29008, 0, 12, Entertainment, 29008, true, False, 2015-01-28, 6
Mario Kart Wii Mushroom Cup 50cc Grand Prix part 1, 337, 1388, 0, 3, Gaming, 1388, true, False, 2009-06-11, 4
Pet Gear Expedition Pet Strollers & Pet Gear Roadsters - Great Reviews of Two Great Dog Strollers, 184, 11202, 14, 26, Pets & Animals, 11202, true, False, 2011-06-08, 5
"Wimbledon 2017"of the West - SCLTC - "South Cowichan Lawn Tennis Club" 126 years young, 442, 1477, 4, 6, Sports, 1477, true, False, 2012-05-16, 4
Semis de blé et labour 2011, 182, 2171, 0, 6, Autos & Vehicles, 2171, true, False, 2011-11-11, 4
DOMINI DOMINI - Al-Polito feat. Negro HP, 291, 19418, 14, 75, Music, 19418, true, False, 2011-02-13, 5
