titolo, durata, views, n_comments, n_like, genere, views, FF, paid, publ, max_quality
Whispers In The Dark (Drum Cover), 206, 18379, 45, 138, Music, 18379, true, False, 2008-08-23, 4
My Heart (PARAMORE Drum Cover), 237, 4884, 6, 24, Music, 4884, true, False, 2009-04-10, 4
وداعاً إيكر كاسياس Alalawi.com, 230, 4047, 3, 55, People & Blogs, 4047, true, False, 2015-06-24, 3
Αργά αργά., 236, 7337, 27, 22, Entertainment, 7337, true, False, 2011-11-10, 6
LOTTO BOYZ OFFICIAL VIDEO.wmv(Nungua Senior High School) Nunsec........ABLADEI W) N3, 398, 9586, 4, 27, Entertainment, 9586, true, False, 2011-12-25, 4
Orangutang - Bella, 185, 157297, 291, 2061, Music, 157297, true, False, 2012-03-11, 4
a sad love song, 459, 13716, 3, 22, Music, 13716, true, False, 2006-10-25, 3
19/25 Tegan & Sara - Nineteen @ The Norva  Norfolk  VA 7/25/10, 197, 1211, 3, 16, Music, 1211, true, False, 2010-07-27, 5
my achivements in runescape, 153, 2934, 9, 14, Entertainment, 2934, true, False, 2007-09-13, 4
【初心者 海水魚水槽】初めての水換え, 146, 36133, 5, 27, Pets & Animals, 36133, true, False, 2012-10-18, 4
Best violin player ever, 152, 218399, 141, 905, Music, 218399, true, False, 2009-03-29, 3
Ahora o Nunca: Tráiler En Español HD 1080P, 146, 304913, 31, 1087, Film & Animation, 304913, true, False, 2013-05-14, 6
FIFA 16 - All Changes / Improvements, 293, 10660, 12, 91, Gaming, 10660, true, False, 2015-06-16, 5
Minecraft Top 5 PvPers!, 259, 1662, 39, 21, Gaming, 1662, true, False, 2014-09-01, 3
If You Were Here - Tom Bailey (Thompson Twins) @ The Greek Theatre 2014, 270, 12514, 17, 112, Music, 12514, true, False, 2014-09-02, 6
¿Cómo preparar Ravioles de Espinaca y Queso? - Cocina Fresca, 163, 192899, 0, 1320, Howto & Style, 192899, true, False, 2014-12-02, 6
La petite valse chromatic accordion, 134, 20929, 17, 27, Music, 20929, true, False, 2008-10-23, 4
Duck Sauce @ I LOVE THIS CITY - San Francisco, 250, 1760, 0, 1, Music, 1760, true, False, 2012-05-26, 5
DBZ Goku VS Freezer it's my life, 234, 45847, 14, 525, Film & Animation, 45847, true, False, 2010-04-16, 4
f4i gs 500, 194, 2155, 1, 4, Autos & Vehicles, 2155, true, False, 2010-01-05, 3
Aquarium Ideas from InterZoo 2012 - Sera (pt. 2), 148, 23949, 15, 53, Pets & Animals, 23949, true, False, 2012-06-19, 5
中天新聞》小五童勇駕「卡丁車」 台灣第一名！, 127, 13301, 13, 38, News & Politics, 13301, true, False, 2013-01-20, 4
J - As yesterday  제이 - 어제처럼  For You 20060706, 256, 176066, 97, 1174, Entertainment, 176066, true, False, 2012-06-01, 7
хонда дио аф 34, 210, 37253, 25, 57, Autos & Vehicles, 37253, true, False, 2012-05-25, 3
KH Re:COM (English)- Larxene Battle #2, 136, 3430, 1, 3, Gaming, 3430, true, False, 2009-11-25, 4
BAILE DEL TAO♫ :)  VIOLETA GHIO Y MALENA CABRERA...♥♫♪, 210, 4725, 0, 15, People & Blogs, 4725, true, False, 2013-01-08, 4
2004 NISSAN PATHFINDER PLATINUM LE SUV   Atlanta GA Georgia, 159, 2844, 0, 5, Autos & Vehicles, 2844, true, False, 2010-05-08, 4
Drift Bmw 3.18, 172, 3192, 0, 0, Autos & Vehicles, 3192, true, False, 2009-10-02, 3
Stella by Starlight (solo guitar) Tom Cossentino, 286, 2437, 5, 7, Music, 2437, true, False, 2010-02-14, 4
Swedish House Mafia Live at Bangalore - Don't You Worry Child (Live on 21 Jan 2013), 440, 4555, 5, 11, Music, 4555, true, False, 2013-01-21, 4
YUN  Brushless Gimbal Controller Instruction V2-b Motor Configuration, 219, 2496, 1, 0, Film & Animation, 2496, true, False, 2013-06-19, 4
Aquafari Culebra - Kayaking Puerto Rico, 370, 8451, 2, 22, Travel & Events, 8451, true, False, 2009-08-24, 4
Rush 2112 live 1976, 256, 56453, 38, 152, Education, 56453, true, False, 2009-03-07, 3
Walt Disney: Water Babies Silly Simphonies, 497, 2055344, 0, 3708, Film & Animation, 2055344, false, False, 2006-12-03, None
Yosemite Falls Highline 1, 434, 6136, 2, 8, Sports, 6136, true, False, 2008-10-31, 4
Bonny Wood Green -- Liberty High School Varsity Choir, 282, 13958, 21, 133, Music, 13958, true, False, 2012-04-22, 3
Nicole Mitchell featuring Phil Perry....Forever United, 289, 16678, 14, 59, Music, 16678, true, False, 2010-02-01, 5
Having fun with rc-trucks - part 157, 209, 1895, 0, 12, Entertainment, 1895, true, False, 2014-05-20, 6
Bebek hırka yelek örgü modelleri 2015, 219, 21484, 0, 22, Howto & Style, 21484, true, False, 2014-11-29, 4
RTLplus Werbung um 1984   1985, 345, 24249, 16, 54, Entertainment, 24249, true, False, 2010-01-11, 4
Caramell Dansen-Vampire Knight, 191, 5491, 10, 63, Film & Animation, 5491, true, False, 2008-08-31, 3
จรเข้ บึงฉวาก สุพรรณบุรี, 125, 10964, 1, 18, Education, 10964, true, False, 2013-01-08, 6
Turf, 187, 4190, 0, 4, Howto & Style, 4190, true, False, 2008-07-28, 4
Revell Peterbilt Model 359 Part 6, 299, 4014, 23, 28, Howto & Style, 4014, true, False, 2012-10-01, 5
US OLYMPIC TRIALS 08 1500 METER RUN, 256, 12076, 6, 8, Sports, 12076, true, False, 2008-07-05, 4
United for United on Indiegogo, 179, 1762, 0, 1, Sports, 1762, true, False, 2013-05-13, 4
CONCENTRACION HARLEY DAVIDSON SPAIN (RIPOLLET) BARCELONA, 265, 7545, 2, 9, Autos & Vehicles, 7545, true, False, 2010-05-16, 4
Minecraft - "Fountain of Immortality" Part 7: Leopard Pig, 349, 25650, 30, 116, Gaming, 25650, true, False, 2012-02-29, 5
How to reset the service light on the Volvo 850  1993  1994 and 1995 year models. - Auto Care Series, 220, 141467, 289, 1526, Autos & Vehicles, 141467, true, False, 2013-03-15, 5
BITFALL #10 - Pokémon X e Y e o preconceito contra as gerações mais novas, 386, 6333, 41, 174, Gaming, 6333, true, False, 2013-01-09, 5
FUNDA DE SILICONA INCASE PARA IPOD TOUCH 4G, 346, 69086, 82, 345, Science & Technology, 69086, true, False, 2011-11-09, 5
X-Trem Challenge Andorra 2012 (Tomcat Ekolan - zona 29), 405, 2641, 0, 15, Entertainment, 2641, true, False, 2012-11-01, 6
Non abbandonate gli animali! - Arte per Te -, 340, 1359, 25, 54, Howto & Style, 1359, true, False, 2011-07-21, 5
jba falcon v8 3.5l, 134, 1958, 0, 2, Autos & Vehicles, 1958, true, False, 2010-10-09, 3
Муха-Цокотуха - "Вдохновение"/Тамбов, 259, 17563, 5, 43, Music, 17563, true, False, 2008-12-11, 3
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
David Bisbal - Culpable (Concierto Elche 11/07/2014), 246, 1666, 0, 12, Music, 1666, true, False, 2014-07-12, 4
Spider^^Rela Ku Pujuk....[musicvideo], 241, 51384, 7, 56, Music, 51384, true, False, 2007-06-09, 3
Bio Hazard, 292, 1478, 0, 0, Gaming, 1478, true, False, 2010-11-12, 4
Ninja Saga PvP 2vs2 R.Balaj & Elsi vs Bushin & Eric, 207, 2038, 2, 31, Gaming, 2038, true, False, 2014-03-29, 5
Trailer oficial de "GI Joe: The Rise of Cobra" doblado al español latino, 130, 14779, 1, 10, People & Blogs, 14779, true, False, 2009-05-14, 3
Como preparar un esquimo, 318, 23578, 0, 47, People & Blogs, 23578, true, False, 2013-06-07, 5
2013 Daytona 500- The Big One #1, 207, 16202, 5, 85, Sports, 16202, true, False, 2013-10-27, 6
Bump-n-Go Toy Locomotive, 139, 78739, 0, 28, Entertainment, 78739, true, False, 2008-12-16, 3
DCINY Staff Sing Laudamus Te by Karl Jenkins (#SingMotets), 179, 3890, 1, 26, Music, 3890, true, False, 2014-10-01, 5
أهداف شبيبة القبائل وشباب قسنطينة في المباراة الودية تحضيرا للموسم الجديد, 259, 1126, 1, 2, Sports, 1126, true, False, 2013-07-22, 4
Alderney 2013, 388, 4983, 1, 10, Sports, 4983, true, False, 2013-05-17, 4
The Hobbit - Battle of Moria - Thorin vs Azog [HD], 238, 1134452, 198, 5088, Music, 1134452, true, False, 2013-03-18, 5
Tekken Tag Tournament 2 Arcade Mode Jin Kazama Part 1, 471, 3002, 2, 19, Gaming, 3002, true, False, 2012-10-25, 5
أغرب السيارات في العالم, 182, 7672, 1, 46, Film & Animation, 7672, true, False, 2015-04-26, 5
Boxeo. Seccion Tecnica 19 . Jero Garcia para Marcatv. 2ª temp. Defensas combinadas 2 . MMA   thai , 165, 5701, 11, 38, Sports, 5701, true, False, 2013-02-11, 5
حرف ق ك - مغامرات أبو الحروف, 133, 3941, 1, 13, Education, 3941, true, False, 2013-06-16, 4
GILFY - 東京ガールズコレクション'10 A/W, 488, 6224, 1, 12, People & Blogs, 6224, true, False, 2010-11-26, 4
Missy Rbk - My Real Name Is Ree Ree (Official Music Video), 226, 2238, 16, 22, Music, 2238, true, False, 2013-09-16, 4
Penguins @ Sharks 10/28/08, 218, 3469, 0, 21, Sports, 3469, true, False, 2008-10-29, 4
[Bigman CD Vol 28]-03.Chob Hoy Nhom Srolanh Sangsa Ke Bath - Noy, 290, 1686, 0, 2, Entertainment, 1686, true, False, 2013-12-17, 3
Fischer och Sjögran efter vinsten, 168, 1612, 0, 7, Sports, 1612, true, False, 2011-10-21, 3
TRAVIS x ATRAK (A-TRAV hehe) - ROBOT ROCKIN - LIVE @ THE ROXY 3.9.10, 181, 6901, 12, 45, Music, 6901, true, False, 2010-03-10, 5
Transhumanz - Schaftrieb 2014, 280, 3006, 0, 6, Travel & Events, 3006, true, False, 2014-06-16, 5
Dead Space Glitch (Slasher Revived then Dead), 235, 1210, 0, 8, Gaming, 1210, true, False, 2009-07-01, 4
Mugen Very Rare Characters download, 408, 38309, 44, 24, Entertainment, 38309, true, False, 2008-04-25, 4
[RE-UPLOAD] Mickey Mouse's 80th Birthday Tribute, 353, 12476, 0, 44, Film & Animation, 12476, true, False, 2010-10-16, 4
Minecraft Castle Defense System, 226, 1332138, 1207, 1997, Gaming, 1332138, true, False, 2010-09-11, 4
عمرو دياب - ومالو, 145, 62347, 41, 91, People & Blogs, 62347, true, False, 2008-04-11, 3
Mini Frisbee Trick Shots, 203, 2766, 0, 13, Entertainment, 2766, true, False, 2012-12-21, 4
PARODIA DE TECIDO MUSCULAR- FACAM, 233, 8049, 4, 38, Education, 8049, true, False, 2013-05-22, 4
Wild Blood - Teaser Trailer Breakdown, 279, 11884, 16, 36, Gaming, 11884, true, False, 2012-08-09, 5
渋谷駅：発車標(電光掲示板）東横線/田園都市線, 132, 5266, 6, 6, Autos & Vehicles, 5266, true, False, 2013-08-16, 4
Una historia SonAmy segunda temporada cap 2-Solo un sueño, 338, 4283, 9, 55, Entertainment, 4283, true, False, 2012-12-05, 4
Plastik Funk @ Essence Club Essen 11.03. 3/3, 178, 1228, 0, 1, Music, 1228, true, False, 2011-03-12, 4
Marvel Vs DC - Which Do You Prefer and Why?, 382, 11178, 282, 132, Entertainment, 11178, true, False, 2012-05-10, 3
Fire jam bboy battle 2vs2 - Semi final : mania crew vs điệu nhảy bươm bướm, 360, 2035, 1, 5, Entertainment, 2035, true, False, 2014-04-27, 6
Neymar Funny Moments, 259, 110978, 22, 290, Sports, 110978, true, False, 2012-06-07, 4
WeeGee's Watchin Me~ ROBLOX, 206, 8852, 13, 34, Comedy, 8852, true, False, 2010-05-06, 4
Руслана. "Добрий Вечір..."- Концерт до Дня міліції, 250, 13332, 2, 57, Entertainment, 13332, true, False, 2009-12-19, 4
Offshore Angler Power Stick, 196, 7918, 2, 12, Sports, 7918, true, False, 2011-08-22, 4
Kopie van Jamie Oliver recepten Spaghetti Bolognese - www.gratisrecepten.tk, 133, 1691, 0, 1, Howto & Style, 1691, true, False, 2013-03-24, 3
[HD-TV]Lady Gaga-Live On Oprah-Monster Bad Romance&Speechless, 391, 17635, 5, 58, Music, 17635, true, False, 2010-01-16, 4
AEROTHON 2009 GOLDSGYM PERU FULL BODY GARY LEON, 256, 2006, 0, 1, Sports, 2006, true, False, 2009-03-08, 3
Launching of Mitsubishi ASX and Lancer Sportback in Langkawi  2010, 196, 1249, 1, 2, Autos & Vehicles, 1249, true, False, 2012-03-29, 4
Interactive Eve From Wall-E Movie + Powerball Winners!, 145, 1530, 4, 8, People & Blogs, 1530, true, False, 2012-11-28, 3
Inuyasha Ending Kikyo's Heart, 175, 12501, 7, 69, Music, 12501, true, False, 2011-01-04, 4
NAIM ( R.K) vs SAKU ( IRON CLICK)  FINALE SHOW YOUR LEVEL 2ème éditions, 246, 24752, 70, 104, Music, 24752, true, False, 2011-06-01, 6
pietra ricostruita, 226, 3550, 0, 0, Howto & Style, 3550, true, False, 2012-01-27, 3
BERTIN GOMEZ Y SU CONDESA (PALOMAZO PEÑERO EN LAS PEÑAS EN VIVO), 222, 24608, 7, 30, Music, 24608, true, False, 2010-05-24, 4
JUMBO-TV: Greenrock Village - Tatort Hotel, 146, 3531, 1, 3, Entertainment, 3531, true, False, 2009-11-30, 3
Corte Final   Lumberjacks   Academias Musicales Veracruz Xalapa), 264, 2817, 9, 48, Music, 2817, true, False, 2013-08-22, 3
I.Am.Me crew in Italy (Torino), 388, 1967, 2, 11, Pets & Animals, 1967, true, False, 2012-05-20, 5
قناة المهرجان: قرية الطفل بمهرجان قوافل في دورته الخامسة, 251, 1729, 0, 3, News & Politics, 1729, true, False, 2014-06-22, 4
Como degustar um vinho - por Adriana Grasso, 314, 3538, 0, 32, Entertainment, 3538, true, False, 2011-09-02, 3
跑跑卡丁車 L2太空蜿蜒跑道 2分14秒22(速可達PRO), 146, 2045, 0, 3, Gaming, 2045, false, False, 2010-03-27, None
Yago teteia Duh Grau e Chato De Mais, 419, 1881, 3, 5, Sports, 1881, true, False, 2012-04-07, 4
Ecuador Whitewater 2015, 324, 5911, 3, 37, People & Blogs, 5911, true, False, 2015-03-18, 6
cronicas de un sistema de enfriamiento liquido casero 2, 443, 7236, 25, 96, Science & Technology, 7236, true, False, 2014-04-15, 5
How to Do an Arm In Guillotine Choke | MMA Submissions, 134, 121349, 28, 1172, Sports, 121349, true, False, 2013-10-13, 6
Skin Preview - Mech Aatrox [PBE], 212, 6963, 5, 56, Gaming, 6963, true, False, 2014-07-03, 5
APOSTLE R.L. MITCHELL OLM CHOIR :I'M ON THE BATTLEFIELD FOR MY LORD!!!!, 367, 4556, 1, 29, Music, 4556, true, False, 2013-01-10, 4
Best 5 Android Smartphones of 2013, 322, 33032, 135, 259, Science & Technology, 33032, true, False, 2013-08-26, 6
Grupo de Alabanza Centro Vida Reynosa, 271, 1695, 2, 3, Music, 1695, true, False, 2007-10-20, 3
Muddy March break, 456, 3099, 19, 46, Travel & Events, 3099, true, False, 2012-03-13, 3
Shinedown 45 piano cover, 275, 2961, 6, 45, Music, 2961, true, False, 2012-09-16, 5
Fiat panda 100hp fast driving. `, 306, 7754, 9, 46, Autos & Vehicles, 7754, true, False, 2011-10-09, 6
Diana-2 by ceflix, 492, 15092, 5, 42, Science & Technology, 15092, true, False, 2015-04-27, 6
Ski waxing waxless skis video - Computer.m4v, 131, 16898, 6, 35, Education, 16898, true, False, 2011-04-19, 3
IAA Frankfurt 2013 - Part 6 (English subtitles), 392, 7335, 5, 41, Autos & Vehicles, 7335, true, False, 2013-09-11, 6
El Cristo de las Siete Palabras Semana Santa Sevilla 2007, 198, 3337, 3, 9, Film & Animation, 3337, true, False, 2007-04-26, 4
Tommy Emmanuel's Luttrell performed by 13 year old guitarist Grace Constable - Taylor Guitars, 174, 37858, 89, 817, Music, 37858, true, False, 2015-08-13, 6
Descargar e Instalar Dead Island PC, 275, 4703, 22, 36, Gaming, 4703, true, False, 2011-12-02, 5
HALO World Premiere - End of set 2 - June 5th  2009 - Lake Helen  FL, 468, 3450, 10, 7, Music, 3450, true, False, 2009-06-06, 3
Speed Painting Arcanine & Growlith, 185, 1076, 1, 9, Film & Animation, 1076, true, False, 2008-11-16, 4
WWE 2K14 30 YEARS OF WRESTLEMANIA SUPERSAVE PROJECT PS2 PART 1 SUPERSTARS ENTRANCE, 193, 1202, 2, 6, Gaming, 1202, true, False, 2013-10-14, 6
How to Take a Punch to the Stomach ft. JeromeFitness, 294, 223892, 262, 7185, Sports, 223892, true, False, 2014-08-21, 6
장유-산새소리학예발표회-부채춤.MP4, 268, 11826, 4, 10, Sports, 11826, true, False, 2011-12-04, 5
My Top 10 Favorite Digimon! By:twilightshadowblade (AudioSwapped), 122, 106595, 96, 120, Entertainment, 106595, true, False, 2008-06-13, 4
NBO De Opvolgers - Vriendschap, 157, 46969, 0, 0, Music, 46969, true, False, 2010-01-15, 4
white purple and pink, 283, 15308, 1, 438, Howto & Style, 15308, true, False, 2012-10-28, 5
COLD KILLA'S I'M 2 FAST OCTOBER 19th & 20th MACON NATIONAL DRAGWAY RACE PROMO, 175, 4544, 12, 23, Entertainment, 4544, true, False, 2013-08-20, 4
Supernatural Crack Vid, 144, 5707, 6, 83, People & Blogs, 5707, true, False, 2014-05-20, 4
AR 65 vs ZEPPELIN CAT 907 H.mp4, 239, 11839, 1, 12, Autos & Vehicles, 11839, true, False, 2011-05-23, 3
【売約済み】スープラ58061ｋｍ千葉県カーショップライズ千葉店, 204, 1795, 0, 0, Autos & Vehicles, 1795, true, False, 2012-02-07, 4
1999 Iowa @ Illinois - Tirapelle vs. Williams (Part 2), 399, 6777, 4, 13, Sports, 6777, true, False, 2007-07-25, 3
Van Halen Live - 09 - Panama (1993-04-07 - Hamburg  Germany), 260, 7800, 0, 57, Music, 7800, true, False, 2011-01-20, 4
Kazlauskas: „Geriau varžovų paieškoti kitame pogropyje", 304, 2099, 1, 10, Sports, 2099, true, False, 2013-08-16, 5
خشة مستر رجه ريو 2011 ( حصري ابو الريش ), 145, 6068, 4, 56, Autos & Vehicles, 6068, true, False, 2014-07-15, 5
SIX FEET UNDER (Garry's Mod Murder), 335, 174243, 35, 1763, Gaming, 174243, true, False, 2013-12-07, 5
Los Masters de Añatuya - No llores Pequeña, 318, 15050, 8, 122, Sports, 15050, true, False, 2014-03-08, 4
VideoClip Nemesis PerfectWorld, 233, 1049, 5, 8, Gaming, 1049, true, False, 2009-10-20, 3
Buddy vs Five Starz rangerz @ The One Dance Competition 2008, 247, 1816, 0, 1, Entertainment, 1816, true, False, 2008-08-05, 3
The Little Seagull Handbook Website and Digital Handbook, 123, 8080, 11, 11, Education, 8080, true, False, 2012-01-10, 3
Đua Xe Sài Gòn - Một tuần không khả quan 23/11/14, 164, 95372, 0, 157, Autos & Vehicles, 95372, true, False, 2014-11-23, 6
20120505平行回忆演唱会 Alfred Hui _ If time comes, 214, 1440, 5, 7, People & Blogs, 1440, true, False, 2012-05-06, 4
Slick 64 & 2 Dash Tone Hope Dies Last, 217, 3532, 5, 53, Music, 3532, true, False, 2013-10-29, 6
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
291013 Bright & เพื่อนๆเอเอฟ คิดถึงดัง ดัง, 289, 1241, 5, 20, Comedy, 1241, true, False, 2013-10-29, 3
Orquesta Lider's Band - Mis Heridas, 194, 3718, 0, 7, Music, 3718, true, False, 2013-11-14, 4
Saltwater Rookie - Biocube 29g - 5 Month Update, 439, 4300, 20, 29, Pets & Animals, 4300, true, False, 2014-12-26, 6
Need for Speed Underground 2 Car Collection, 206, 30933, 58, 60, Entertainment, 30933, true, False, 2007-03-27, 4
Destiny News - Competitive Multiplayer in the World - Special Abilities Customization?, 231, 10114, 212, 476, Gaming, 10114, true, False, 2013-08-30, 5
Skydiving in San Diego From Start To Finish (Pacific Coast Skydive), 247, 1844, 2, 8, Comedy, 1844, true, False, 2014-07-02, 5
Official Black Bit Ninja Walkthrough, 323, 45734, 0, 26, Gaming, 45734, true, False, 2014-03-17, 4
Alpaca Shearing, 144, 51912, 5, 216, Pets & Animals, 51912, true, False, 2013-06-27, 4
Hardcore Games - Epic Ninja Gameplay - 12 Kills - SOLO, 372, 1392, 43, 173, Gaming, 1392, true, False, 2014-09-16, 5
WoC Tutorials: How to get milk from cows?, 127, 27677, 69, 125, Gaming, 27677, true, False, 2014-01-20, 5
How to truckdriver/360 barspin on scooter, 292, 9887, 0, 72, Howto & Style, 9887, true, False, 2013-06-16, 5
World Of Tanks - The Easy Way Of A T 92 To Triple Kill On Malinovka (short clip), 299, 1156, 8, 2, Gaming, 1156, true, False, 2012-03-07, 5
Ladston do Nascimento e Coral Mater Ecclesiae, 346, 4691, 4, 61, Music, 4691, true, False, 2008-12-18, 4
Lawn Bowls - How To Know What Size To Use?? Nev Rodda, 231, 82974, 17, 236, People & Blogs, 82974, true, False, 2015-02-18, 6
Coldplay ft. Rihanna - Princess of China - Music Video Inspired Geisha / Butterfly Look, 232, 23722, 55, 297, Howto & Style, 23722, true, False, 2012-04-05, 5
Dustcake-Hole of the spider (studio-iNside werkfilm) / HD, 377, 3670, 5, 26, Music, 3670, true, False, 2012-02-09, 6
موقع أتحداك الجديد + 3 جوائز قيف أوي, 236, 10842, 932, 1438, Gaming, 10842, true, False, 2013-08-22, 5
Warmoth Startocaster, 125, 2003, 7, 13, Music, 2003, true, False, 2013-07-28, 6
Picture Book (feat. Greta Svabo Bech) - Sunshine - #18 The Dreamland Sessions, 243, 47976, 35, 509, Music, 47976, true, False, 2011-12-05, 6
Fiesta Online - Give me a sign, 258, 7575, 67, 205, Gaming, 7575, true, False, 2012-01-20, 6
Как приготовить йогурт?, 164, 42325, 0, 34, Howto & Style, 42325, true, False, 2012-03-06, 4
【伊藤養魚場情報】2011.11.22入荷『弥富産更紗琉金』動画, 121, 8016, 0, 12, Pets & Animals, 8016, true, False, 2011-11-23, 3
Salsa cubana - Rueda for beginners - de Vlierhof Eindhoven, 340, 4019, 1, 2, Entertainment, 4019, true, False, 2008-03-26, 3
Dynasty Discolite boombox at night - Losing my Religion Denoizer, 330, 7771, 0, 19, Entertainment, 7771, true, False, 2008-08-16, 3
Kathy 1st Ride with Giant Lafree, 185, 4511, 0, 5, Howto & Style, 4511, true, False, 2011-02-28, 4
RANT!!! AIR JORDAN 11 "LEGEND BLUE".@nikestore .@jumpman23, 320, 5127, 110, 194, Education, 5127, true, False, 2014-12-25, 6
Игроки "Гомеля" и фанаты пригласили гомельчан на матч против БАТЭ, 277, 8488, 2, 62, Sports, 8488, true, False, 2015-08-12, 5
Pure Alfa Romeo : Alfa Romeo 4C dans DRIVECLUB de Sony PlayStation, 136, 1387, 0, 6, Autos & Vehicles, 1387, true, False, 2014-10-22, 6
Effektives Beintraining mit Kurz- oder Langhantel, 214, 27281, 30, 422, Sports, 27281, true, False, 2015-04-01, 6
The Duel: Memory - Teammate Edition, 242, 61049, 29, 625, Sports, 61049, true, False, 2015-04-06, 5
FS טיסה אל-על 757, 489, 57628, 53, 66, Entertainment, 57628, true, False, 2007-05-02, 4
sailnator.de - Seemannsknoten  |  gelegter Webeleinstek, 132, 15480, 1, 41, Sports, 15480, true, False, 2013-06-13, 5
BOUBOUM - BEAUCOUP TROP DE NIVEAU DANS CETTE PARTIE! - By LRB [Replay 12 Mai 2014], 329, 3652, 4, 55, Gaming, 3652, true, False, 2014-05-12, 6
The Stranglers Waltzinblack  London Lady & No More Heroes, 485, 3953, 10, 31, Music, 3953, true, False, 2014-03-03, 6
ディズニー短編アニメーション　ドナルドのリンゴ園, 368, 184290, 0, 92, Autos & Vehicles, 184290, false, False, 2010-08-04, None
Colonial Day - Bronx Green Middle School, 158, 3903, 5, 11, Education, 3903, true, False, 2009-01-07, 4
How to solve Chess Puzzles: Chessworld.net Forcing Move Puzzle Practice #13, 470, 1348, 5, 32, Entertainment, 1348, true, False, 2014-05-22, 6
Golf Mower GM-1100, 145, 13236, 5, 8, Film & Animation, 13236, true, False, 2009-07-10, 4
Drawing Shiba Tatsuya and Miyuki- Mahouka Koukou no Rettousei (The Irregular at Magic High School), 192, 8266, 22, 180, Entertainment, 8266, true, False, 2014-08-25, 6
Bikepark Bad Wildbad, 162, 2132, 7, 6, Sports, 2132, true, False, 2010-09-11, 4
Resistance Burning Skies: Demo (Vita), 259, 17221, 71, 92, Gaming, 17221, true, False, 2011-10-05, 5
Repartiendo Solo En Cove - DLC Vengeance - Black Ops 2 Gameplay, 377, 6046, 43, 607, Gaming, 6046, true, False, 2013-07-04, 6
Dante's Prayer - Piano Performance, 250, 1909, 2, 10, Music, 1909, true, False, 2011-04-09, 4
El Médico trailer subtitulado, 160, 27666, 1, 41, Film & Animation, 27666, true, False, 2014-09-25, 5
New Meeting For Witsel! | AC Milan Transfer Daily | Rossoneri TV, 127, 1428, 4, 55, Sports, 1428, true, False, 2015-08-17, 5
Swedish Open 2014 Highlights: Xu Xin Vs Kristian Karlsson (Round Of 16), 421, 45342, 45, 241, Sports, 45342, true, False, 2014-11-15, 4
ルーセントハート　ダンス！ダンス！ダンス！, 239, 10811, 5, 13, Gaming, 10811, true, False, 2009-12-23, 4
Husqvarna 510 + DRZ400+CRF450+FE570 trails enduro hill climbs at Glasshouse QLD 17.11.13, 311, 4381, 2, 9, Sports, 4381, true, False, 2013-11-25, 6
NY ZIN Mini Convention Party - Danza Kuduro by Julia, 196, 4813, 5, 40, Entertainment, 4813, true, False, 2012-08-14, 3
乗馬会　駆け足レッスン, 267, 64378, 1, 47, Sports, 64378, true, False, 2012-10-15, 4
Dodge W200 V8 1976, 132, 12382, 2, 51, Autos & Vehicles, 12382, true, False, 2013-03-26, 5
Gaby Jáuregui 05, 219, 3094, 1, 4, Sports, 3094, true, False, 2010-09-16, 4
Forza 2 Drift, 195, 1763, 3, 4, Autos & Vehicles, 1763, true, False, 2007-12-07, 4
CHAMPIONNAT DU MONDE 2012 PATINAGE ARTISTIQUE & AUTRES MOMENTS, 221, 36815, 9, 27, Sports, 36815, true, False, 2012-04-14, 4
Crickets Chirping - Part 36 - Fiona the Fatass [HG Challenge], 328, 1246, 2, 13, Entertainment, 1246, true, False, 2009-09-28, 4
Carlos 'Chapito' Velarde, 187, 4194, 0, 18, Sports, 4194, true, False, 2011-02-22, 5
Royal Diamond Labradoodles  The Hand Scissor Cut on Trimming the Tail.mov, 120, 25443, 0, 0, Pets & Animals, 25443, true, False, 2011-09-20, 5
Aralon - Temple of Azra final boss (SPOILER), 196, 11719, 17, 13, Gaming, 11719, true, False, 2011-01-19, 5
Road Legal Radical SR4 around Mugello Circuit, 387, 1809, 3, 7, Autos & Vehicles, 1809, true, False, 2013-02-27, 5
Schalke - Hertha (letztes Heimspiel in der Saison 2011/2012) 4:0 !!!, 417, 1490, 0, 0, Sports, 1490, true, False, 2012-04-28, 4
Финал Кубка России   Ростелеком 2014 201 Женщины  МС  КП 6 Елизавета ЮЩЕНКО МОС, 175, 1273, 0, 6, Sports, 1273, true, False, 2015-02-27, 5
SAULO E JUNIOR -  NOVA CRIATURA - Ao Vivo DVD 2011, 129, 13417, 2, 33, Music, 13417, true, False, 2011-08-20, 4
Driver San Francisco destrozando coches, 257, 1766, 0, 6, Gaming, 1766, true, False, 2013-01-12, 5
Journalists get Everton training insight, 204, 8379, 3, 39, Sports, 8379, true, False, 2013-12-05, 6
Drei Meter Feldweg - Die schönste Zeit des Lebens (Studiovideo), 193, 48118, 6, 204, Music, 48118, true, False, 2013-04-06, 4
Hugo Chavez On Twitter, 205, 27860, 248, 351, Entertainment, 27860, true, False, 2010-05-10, 4
E-glide Electric Skateboard Custom Deck / Go Pro Hero 2, 281, 1596, 0, 6, Sports, 1596, true, False, 2012-08-20, 6
Mario super sluggers cheats, 230, 2831, 0, 9, Gaming, 2831, true, False, 2011-08-07, 4
PyroBP Hero, 358, 2592, 8, 7, Gaming, 2592, true, False, 2010-02-02, 4
