titolo, durata, views, n_comments, n_like, genere, views, FF, paid, publ, max_quality
Nosotros - PINK PANTHER, 267, 22545, 3, 26, Entertainment, 22545, true, False, 2008-02-28, 4
Pro Coro Canada Mass for Double Chorus Gloria by Frank Martin conducted by Richard Sparks, 307, 1329, 0, 2, Music, 1329, true, False, 2010-10-05, 4
RBD - Live In Hollywood - 02 Tras De Mi, 388, 93709, 0, 720, Entertainment, 93709, false, False, 2009-04-07, None
Nightwork - Slunce v duši, 201, 53966, 11, 98, Music, 53966, true, False, 2010-03-09, 4
Iisa Pa Lamang  Joey Albert, 221, 112240, 0, 204, Entertainment, 112240, true, False, 2009-11-14, 4
[HD]The Legend of Luoxiaohei Cat.2-Escape [En Sub New Edition]羅小黑戰記, 311, 4472, 4, 72, Film & Animation, 4472, true, False, 2014-09-26, 5
"Bs bs Ya Amar" - Evelina Papazova, 354, 9914, 3, 31, Entertainment, 9914, true, False, 2008-07-08, 4
[HIT] 생생정보통 플러스-국민대표간식 치킨!  '해물 품은 치킨' .20141003, 170, 3071, 0, 1, Entertainment, 3071, true, False, 2014-10-03, 5
RAM-Mount Flugzeughalterung iPad 1 & 2 RAM-B-121-AP8 Steuerhorn, 186, 1855, 0, 4, Autos & Vehicles, 1855, true, False, 2011-10-16, 4
My cheap GoPro mount setups for different filming situations, 128, 163805, 76, 518, Sports, 163805, true, False, 2012-02-26, 5
Driving donkeys in harness., 301, 13567, 8, 80, Education, 13567, true, False, 2013-12-30, 6
MHF 2nd G Armor Collection, 412, 18621, 38, 63, Gaming, 18621, true, False, 2008-09-12, 3
MOTOSAPA WM 500 cu motor HONDA  - 6 5 CP, 225, 41609, 4, 26, Autos & Vehicles, 41609, true, False, 2011-12-09, 4
[130309] Sistar - Alone (Music Bank Jakarta), 201, 109000, 149, 449, Music, 109000, true, False, 2013-03-09, 5
Parallel run with Gorakhpur LTT Express between Thane and Mulund station, 224, 5567, 2, 17, Travel & Events, 5567, true, False, 2012-06-08, 4
Эльчин Кулиев - "Лечу к тебе"(сольный концерт З.Тилидзе  в Дербенте) 2015 г. 7 небо, 224, 8341, 1, 26, Music, 8341, true, False, 2015-02-20, 6
Видео-обзор adidas Crazy 8 ''All Star Game'', 248, 2154, 2, 9, Howto & Style, 2154, true, False, 2011-12-06, 5
LOL | Skin Maokai carbonizado / Charred Maokai, 203, 29013, 9, 50, Gaming, 29013, true, False, 2013-02-19, 5
Виталя[Джа]and Disok-Басота(Работа Recordzzz).avi, 232, 258626, 93, 1236, People & Blogs, 258626, true, False, 2012-02-02, 4
Evanescence - Imaginary DBZ, 251, 9428, 3, 82, People & Blogs, 9428, true, False, 2011-12-28, 3
Hollywood Celebrity Charity Hockey Event (Vancouver), 465, 4855, 0, 3, Sports, 4855, true, False, 2011-02-25, 4
GTA V - TOP 3 Las mejores carreras de la semana | #2 Sept, 433, 35051, 136, 1537, Gaming, 35051, true, False, 2014-09-11, 5
Receita: Veja como se faz o verdadeiro Feijão Tropeiro, 484, 285205, 93, 1315, Sports, 285205, true, False, 2012-05-01, 3
BCHS International Rally 2014: Punjabi Junction, 367, 2077, 1, 16, Entertainment, 2077, true, False, 2014-03-08, 5
AVE MARIA.höre mein Gebet, 268, 3679, 1, 13, Music, 3679, true, False, 2012-02-20, 4
Juan Aurich Campeón: vea la vuelta del Ciclón, 187, 7993, 12, 24, Sports, 7993, true, False, 2011-12-14, 4
Encontro nacional Keeway superligth, 139, 7340, 0, 5, People & Blogs, 7340, true, False, 2011-05-17, 3
Lame Brotherhood® at The Skate Kitchen, 159, 2167, 5, 26, Entertainment, 2167, true, False, 2012-11-30, 4
(I Used To Make Out With) Medusa - Bring Me The Horizon BMTH live @ Warped Tour 2008, 125, 10044, 15, 12, Music, 10044, true, False, 2008-08-11, 4
Ar de Rock - Chiclete (TAXI) Drum Cam, 260, 2316, 0, 9, Music, 2316, true, False, 2012-09-11, 6
Will (drummer) Covers Hyperion by Vornagor (very very old video), 248, 4386, 38, 17, Music, 4386, true, False, 2014-02-03, 3
ramones tribute band-blitzkrieg rok, 281, 1519, 8, 11, Music, 1519, true, False, 2007-06-10, 3
1985 Ford Mustang, 145, 7701, 35, 15, Autos & Vehicles, 7701, true, False, 2008-07-09, 4
2015 Advanced Warfare COD Championship is Open to the Public! (How to get Tickets), 320, 120876, 614, 4662, Gaming, 120876, true, False, 2015-02-17, 6
How to Get Started With Building Muscle and Strength, 357, 1496, 2, 14, Education, 1496, true, False, 2013-08-08, 5
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
Lego City Polizei | Die Bankräuber, 198, 27801, 9, 57, Film & Animation, 27801, true, False, 2013-03-30, 3
ERIC CLAPTON & SHERYL CROW-My Favorite Mistake, 262, 11584, 3, 89, Music, 11584, true, False, 2010-08-03, 3
Skyrim Find Queen Freydis's sword inside cronvangr hall by incredisome, 296, 11826, 8, 47, Gaming, 11826, true, False, 2012-02-01, 5
DC SKY WARS 2009 (day 1), 243, 11449, 3, 37, Sports, 11449, true, False, 2009-09-15, 5
Neo aka Mr Madness @ arka & barrio jam sureste (chiapas) 2013, 371, 6001, 14, 27, Entertainment, 6001, true, False, 2013-09-20, 5
ボートレース平和島　オンボードカメラNo.2　山田竜一選手　Onboard, 235, 33723, 4, 50, Sports, 33723, true, False, 2012-11-14, 5
【PS3】アンチャーテッド 黄金刀と消えた船団【SCE】, 138, 144320, 0, 133, Gaming, 144320, true, False, 2009-09-20, 5
WILLY'S LADY COPPER-MORGAN MARE-FOR SALE, 313, 1082, 0, 1, Pets & Animals, 1082, true, False, 2009-10-21, 4
[BFH Mod Tutorials #2] How to get a plane at Victory Village or other maps ?, 326, 7724, 29, 15, Gaming, 7724, true, False, 2010-08-05, 5
Tokyo Xtreme Racer (Shutokou Battle) Soundtrack [Sega Dreamcast] - Hi Gear, 244, 18841, 24, 147, Gaming, 18841, true, False, 2009-07-14, 4
fireballs- joe phantom, 176, 2821, 2, 9, Film & Animation, 2821, true, False, 2010-10-09, 4
Bosco The Boykin, 234, 5035, 0, 5, Pets & Animals, 5035, true, False, 2008-06-11, 4
Путь дракона. Тайский бокс. Часть 3., 167, 7367, 0, 22, Sports, 7367, true, False, 2009-10-18, 4
SA400 Jackal, 193, 1909, 0, 0, Autos & Vehicles, 1909, true, False, 2014-05-01, 4
5/20　大量買い動画！　購入商品紹介！, 244, 10732, 3, 32, Entertainment, 10732, true, False, 2014-05-19, 5
BASKETBALL JUGADAS TONY & DANY, 157, 7063, 0, 16, Sports, 7063, true, False, 2011-11-16, 5
Cpi Popcorn tuning storry, 143, 16316, 14, 53, People & Blogs, 16316, true, False, 2010-11-14, 4
Jay gives Little Car Some Pleasure, 167, 2780, 24, 64, Science & Technology, 2780, true, False, 2012-11-02, 5
Western Renegade Monster Truck La Crete Mud Bog 2011, 266, 1460, 0, 2, Autos & Vehicles, 1460, true, False, 2011-09-10, 4
Mobbin - BattleScape - Bank Video #1, 452, 2422, 14, 3, Gaming, 2422, true, False, 2010-06-14, 5
Kadai muttai(Quail Eggs)காடை முட்டை, 380, 10316, 2, 21, People & Blogs, 10316, true, False, 2014-07-24, 5
.TIMOR Casamento S.J.-- Nossa asim vc me mata.09 Pat film by jet samsung mobile., 232, 1627, 0, 0, Travel & Events, 1627, true, False, 2012-07-08, 4
Обратный Флэш  история персонажа, 428, 148356, 74, 2971, Entertainment, 148356, true, False, 2015-03-28, 5
Nasha Sak (Sax - Vocal) - SAX ON SAK - ft. Franklin O. (Promotional Video), 204, 10263, 8, 51, Music, 10263, true, False, 2014-04-05, 6
Тепловоз ТЭП70БС-129 с пассажирским поездом 142Е Екатеринбург  — Симферополь, 214, 2324, 5, 22, Autos & Vehicles, 2324, true, False, 2013-04-29, 6
Festival MaristasCCV Fiestas 2014: "Los divinos" 4º ESO, 143, 2056, 0, 17, Education, 2056, true, False, 2014-05-22, 6
AION Tiamaranta's Eye PVP (ft. NA Tiamat Server), 306, 6476, 30, 49, Gaming, 6476, true, False, 2013-05-01, 6
FSX: Impossible landing? default Boeing 747-400 at SABA in a thunderstorm HD 720, 156, 13809, 87, 49, Gaming, 13809, true, False, 2009-03-15, 5
Russian Choir "Markells Voices" Novosibirsk., 201, 1563, 0, 10, Music, 1563, true, False, 2009-03-17, 3
Dominating Live Hook's by BUTCHERFLY, 329, 10345, 9, 14, Entertainment, 10345, true, False, 2008-09-06, 4
Final fantasy XIII-2 Fragmento Titulo Academico Monstruologo, 120, 2850, 1, 3, Gaming, 2850, true, False, 2012-04-26, 4
Splinter Cell: Conviction - Walkthrough (Part 21) - Downtown District - Realistic, 496, 1973, 2, 12, Entertainment, 1973, false, False, 2010-04-16, None
Carros de RC da SuperGT, 210, 11334, 1, 15, Sports, 11334, true, False, 2011-04-30, 5
Mariachi Cristiano Emanuel - Familia Chevere en Dallas  TX, 302, 3095, 0, 7, Music, 3095, true, False, 2010-12-20, 3
Servidor PVP+SURVIVAL Mineração  Livre  PlaysCraftBR, 461, 1767, 11, 11, Gaming, 1767, true, False, 2013-04-16, 4
EM FINALE 2012 ITALIA-SPANIEN 0:4, 238, 6049, 2, 6, Sports, 6049, true, False, 2012-07-01, 4
Lexington BBQ Festical  Band of Oz, 230, 1314, 0, 1, Travel & Events, 1314, true, False, 2010-10-25, 5
デュエルマスターズ燃えろドギラゴン‼開封part2！, 395, 28715, 11, 40, Gaming, 28715, true, False, 2015-06-19, 5
Spike Jones on Birch Phonograph, 343, 2286, 5, 9, Music, 2286, true, False, 2008-02-17, 3
Beyoncé - If I were a boy - Single Ladies ao vivo / live, 375, 28191, 3, 33, Music, 28191, true, False, 2008-12-17, 3
PS3 F1 2011 Yas Marina Time Trial 1:29.788 (post patch 1.02) - Setup in the Video, 176, 2628, 8, 10, Gaming, 2628, true, False, 2012-03-29, 5
Equipo morado "Sin él" Segunda Oportunidad, 196, 4488, 0, 7, Sports, 4488, true, False, 2010-04-19, 3
神魔之塔-多人遊玩-競賽關卡 普通-自選卡牌組 之 亂亂轉, 304, 1050, 1, 5, Gaming, 1050, true, False, 2014-08-21, 5
Gta Sa Kakashi Jutsu, 141, 633372, 158, 3271, People & Blogs, 633372, true, False, 2013-09-05, 4
how to put password on your psp, 121, 5430, 16, 12, Howto & Style, 5430, true, False, 2011-08-03, 3
Stadler FLIRT DMU's 2425 and 2428 meeting each other at Liiva station, 121, 6089, 2, 27, Autos & Vehicles, 6089, true, False, 2014-01-28, 5
Reed-organ 'Stappers' - Sorry Bach ..., 310, 2904, 11, 5, Music, 2904, true, False, 2008-03-24, 3
2012漢神奧斯卡之夜-小蝦模仿秀, 498, 13712, 2, 11, People & Blogs, 13712, true, False, 2012-02-24, 5
Everybody Hurts (R.E.M.) Guitar/Vocal Cover, 295, 2273, 20, 35, Music, 2273, true, False, 2011-08-23, 4
Cats Hitman, 178, 1329, 0, 1, Pets & Animals, 1329, true, False, 2012-11-03, 5
DiRT 2 skin Loeb Red Bull, 147, 1425, 2, 0, Gaming, 1425, true, False, 2010-03-21, 4
DOWNHILL LA UNION - TRAILER 1, 178, 3014, 1, 8, Sports, 3014, true, False, 2011-05-29, 6
Sergio Sanchez  El Autentico De Sinaloa - Rigoberto Campos, 245, 4140, 6, 15, Entertainment, 4140, true, False, 2009-04-13, 4
Prometheans - Stereotype  Tamás Tóth "TOmi" playthrough (instrumental), 271, 3279, 2, 38, Music, 3279, true, False, 2014-09-24, 5
Pf;; The Auditionees - One Moment In Time [X-Factor Tour 08], 148, 1813, 1, 2, Music, 1813, true, False, 2008-02-20, 3
Twisted Wheel: Postman (Live for Saatchi Gallery), 168, 8905, 6, 52, Music, 8905, true, False, 2012-06-22, 5
DJ PARRA ONDA BEAT, 297, 4785, 2, 4, Music, 4785, true, False, 2009-06-08, 4
Roosendaal: L- & IC-treinen tussen Nederland en België, 361, 3486, 0, 6, Autos & Vehicles, 3486, true, False, 2013-10-23, 4
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
Technics SL-B202 + Ortofon.wmv, 170, 3820, 3, 4, Music, 3820, true, False, 2010-05-31, 4
Churrasco Steak at Zafra, 171, 1421, 2, 4, Entertainment, 1421, true, False, 2012-02-07, 4
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
LE FAKIR DECONFIT, 457, 1319, 0, 0, Comedy, 1319, true, False, 2007-04-21, 3
2WD Toyota 4Runner Stuck, 135, 1757, 5, 2, Autos & Vehicles, 1757, true, False, 2010-01-31, 6
Babatorik Fenerbahce Orduspor 12 Eylul 2011, 134, 1609, 0, 1, Sports, 1609, true, False, 2011-09-07, 6
VER  El único superviviente EN ESPAÑOL, 254, 397159, 38, 1202, Film & Animation, 397159, true, False, 2014-02-02, 4
The Originals Series Premiere -- Official Trailer, 203, 37294, 6, 93, Entertainment, 37294, true, False, 2013-06-03, 3
Ajam bakar 3, 159, 4039, 1, 1, Howto & Style, 4039, true, False, 2008-04-28, 3
Bionic Commando Rearmed Area 3 World Record Super Hard, 203, 3156, 5, 5, Gaming, 3156, true, False, 2008-08-21, 3
Rideable Ganondorf's Horse for ZB2 (Zelda's Birthday 2) WIP, 153, 9138, 23, 77, Gaming, 9138, true, False, 2014-02-19, 6
U.D. Telde 3 - C.F. Poligono de Arinaga 1 Primera Regional Grupo 2º Jor 31, 297, 1299, 0, 0, Sports, 1299, true, False, 2010-05-07, 4
Sonido Cambio Automatico Suzuki Jimny 1.3l Gasolina, 286, 8390, 1, 10, Autos & Vehicles, 8390, true, False, 2010-03-11, 4
Danny Green - Comments on Mundine vs Geale - January 31  2013, 210, 4570, 0, 8, Sports, 4570, true, False, 2013-02-04, 4
2004 Turbo Nissan Sentra SER Spec V, 160, 2107, 2, 5, Autos & Vehicles, 2107, true, False, 2013-10-12, 5
IMA SteriFill F200 Opthalmic Monoblock Plastic Bottle Filler, 205, 13937, 2, 30, Science & Technology, 13937, true, False, 2013-03-28, 3
MotoGP 2009, 130, 2344, 0, 1, Sports, 2344, true, False, 2009-07-04, 4
My First SOLO Overnight Hammock Camping In The Mountains, 422, 3813, 41, 0, People & Blogs, 3813, true, False, 2014-01-24, 6
Flute  ensemble Lynx JAPAN Toccata und Fuge in d-Moll, 202, 229677, 120, 2521, Entertainment, 229677, true, False, 2011-11-21, 4
NEW TRAIL TRUCKS AT COLFAX MUDFEST AND TGW!!!, 492, 35204, 11, 73, Autos & Vehicles, 35204, true, False, 2013-05-17, 5
King For A Day "pierce the veil" drum tabs, 234, 3666, 2, 52, Entertainment, 3666, true, False, 2013-01-21, 3
Reportaje Mallorca Tattoo, 295, 1875, 2, 12, Music, 1875, true, False, 2010-05-24, 4
Make Your Own Lipgloss How To- Live Gorgeous, 187, 1371, 0, 8, Howto & Style, 1371, true, False, 2012-09-27, 4
August Q&A- First Kiss  Back To School  Life Plans!, 259, 9767, 37, 321, Howto & Style, 9767, true, False, 2014-08-25, 6
Angry Birds 黄金級 雅典娜9倍, 197, 1899, 0, 0, Gaming, 1899, true, False, 2013-11-17, 3
DekalzShop Skate Edit, 251, 1661, 4, 14, Sports, 1661, true, False, 2006-12-02, 3
Remains of the Day Journal, 235, 7168, 13, 72, People & Blogs, 7168, true, False, 2010-01-24, 4
Kinect Dance Central - I Got You Dancing (Hard), 162, 24643, 49, 146, Gaming, 24643, true, False, 2010-12-02, 3
Armando DAS NEVES sur TV8 Mont Blanc_TOP ACCORDEON_FOLE LUSITANO.wmv, 236, 2923, 0, 8, Music, 2923, true, False, 2012-01-06, 5
iOtakuBR #6 - Nova Temporada de Animes, 476, 1646, 11, 51, Film & Animation, 1646, true, False, 2011-10-03, 5
NLB 슈퍼플레이 8강 2일차, 179, 9848, 1, 7, Gaming, 9848, true, False, 2014-04-29, 5
Deluxe Stockade - Transformers 2007, 339, 13927, 25, 125, Film & Animation, 13927, true, False, 2008-02-15, 3
Round Hill Elementary School... Spring Concert Chorus, 194, 1742, 0, 0, Music, 1742, true, False, 2011-10-25, 3
Popin Cookin & Surprise Eggs Minnie Mouse 포핀쿠킨 네루네루네 포도 & 킨더조이 서프라이즈 에그 미니마우스 킨더초콜릿, 225, 1989, 0, 11, Entertainment, 1989, true, False, 2014-10-17, 5
Alex&Alexandra, 180, 5378, 0, 1, People & Blogs, 5378, true, False, 2008-02-24, 4
King Camel pachislo, 123, 4154, 1, 4, Entertainment, 4154, true, False, 2006-07-22, 4
Deandre Kane  NBA Draft Scouting, 212, 11402, 4, 8, Howto & Style, 11402, true, False, 2014-03-14, 4
JGRMX Supercross track prep, 294, 2823, 1, 16, Sports, 2823, true, False, 2012-11-29, 6
Burning car, 491, 1967, 0, 4, Comedy, 1967, true, False, 2009-07-25, 4
"SHOW DE PERRITOS" " SHOW DE PERROS" "payaso" rickys http://www.rickyshow.com/, 213, 7403, 1, 11, Travel & Events, 7403, true, False, 2010-11-04, 4
AMA - Alpine Racer 2., 210, 22990, 6, 18, Gaming, 22990, true, False, 2011-11-19, 3
Sony bloggie MHS-CM5 unboxing and first impressions pt2, 478, 2784, 0, 6, People & Blogs, 2784, true, False, 2010-06-13, 5
ニャンキャット〜ケツ犬バージョン〜, 217, 2252, 4, 8, Entertainment, 2252, true, False, 2012-08-13, 4
Avril Lavigne - Hot (live @ Dancing With The Stars), 193, 3281, 12, 48, Music, 3281, true, False, 2011-02-18, 4
Fat kid obsessed with Harry Potter, 269, 233278, 736, 4256, Entertainment, 233278, true, False, 2011-07-15, 5
WoodysGamerTag - MW3 - Combat Record, 136, 7062, 38, 16, Gaming, 7062, true, False, 2011-12-16, 4
GTA 5 PC Mods JESUS MOD! Jesus Makes Los Santos Repent Using NoClip Mod, 257, 34699, 96, 999, Gaming, 34699, true, False, 2015-04-29, 6
RUMBO A TUCUMÁN EN EL TREN 265 DE FERROCENTRAL  1° PARTE, 340, 1903, 5, 19, Travel & Events, 1903, true, False, 2011-10-16, 5
ARGES STARFIX DANS PITESTI PREZENTARE TRUPA SHOW CLUB DANS PITESTI FIESTA BRASIL  VALS MIRI PITESTI, 216, 2551, 0, 2, Sports, 2551, true, False, 2010-03-28, 4
Eu Te Amo DVD - Cupim na Mesa na Balada - Legendado, 237, 38344, 14, 144, Music, 38344, true, False, 2009-04-04, 4
como ganha moedas no mundo do sitio, 378, 3517, 0, 10, Gaming, 3517, true, False, 2014-02-04, 4
백청강 - All Night [예천 곤충바이오엑스포 개막식_2012.07.28], 257, 4349, 2, 37, Music, 4349, true, False, 2012-07-28, 5
Alex Hunter Plays "Pacquiao." (Original Instrumental), 292, 11479, 36, 124, Music, 11479, true, False, 2010-02-15, 6
CoD Ghosts Pro Tipps & Tricks #2: (Settings / Einstellungen) - (Wie werde ich besser in CoD), 397, 4373, 35, 403, Gaming, 4373, true, False, 2014-01-21, 5
Breakdance Meyer     ONRIDE, 289, 1911, 0, 5, Entertainment, 1911, true, False, 2008-09-25, 3
Glastonbury 2010 - The Human Jukebox, 246, 4240, 1, 14, Music, 4240, true, False, 2010-07-05, 4
Ponte Empilhadeira, 152, 1887, 0, 0, Science & Technology, 1887, true, False, 2009-12-19, 3
acrobacias en bicicleta, 233, 9006, 2, 5, Gaming, 9006, true, False, 2011-07-26, 3
HEY SOUL SISTER - TRAIN Performed by Shorna Thomas at TeenStar Singing Competition, 226, 1276, 8, 25, Music, 1276, true, False, 2014-04-22, 5
T-mobile Vibrant Hands-on ( Samsung Galaxy S), 120, 11636, 8, 4, Science & Technology, 11636, true, False, 2010-06-29, 5
The Panasonic 14-140mm f3.5-5.6 Zoom Lens for Micro Four Thirds  MFT Cameras, 404, 286820, 412, 1774, Science & Technology, 286820, true, False, 2013-08-12, 5
Charlotte's Web (1/10) Movie CLIP - Fern Saves Wilbur (2006) HD, 163, 4059262, 0, 10123, Film & Animation, 4059262, true, False, 2011-11-28, 5
Edon Mavraj-SKILLS 2014, 280, 3221, 0, 12, Comedy, 3221, true, False, 2014-06-03, 5
PPGZ chat 3- The blue alliance, 197, 4040, 5, 26, Entertainment, 4040, true, False, 2010-04-27, 4
Weekend Angling Menominee River Smallmouth Bass, 384, 2689, 1, 6, Sports, 2689, true, False, 2010-11-15, 4
Yamel Cid  bailarina de danza árabe, 296, 4617, 7, 4, People & Blogs, 4617, true, False, 2008-06-27, 4
Shin Megami Tensei - Surt Battle, 200, 1960, 3, 6, Gaming, 1960, true, False, 2008-09-24, 3
Richard Hammond test drives the new Subaru Impreza, 277, 35227, 65, 426, Autos & Vehicles, 35227, true, False, 2013-10-14, 4
like you do [non/disney], 159, 10437, 82, 447, Film & Animation, 10437, true, False, 2015-03-16, 5
Mathematik: Multiplikation komplexer Zahlen in Polarkoordinaten - Video Erklärung, 339, 2728, 0, 0, Education, 2728, true, False, 2011-10-07, 3
Salida Coquimbo Vs Hijas Del Norte - Copa Chile 2011, 301, 3929, 5, 30, Sports, 3929, true, False, 2011-07-23, 4
NA, NA, NA, 0, 0, NA, NA, NA, NA, NA, None
Nari varuthu....நரி வருது நரி வருது......சிறுவர் பாடல், 200, 13290456, 0, 41348, Music, 13290456, true, False, 2013-10-10, 6
wrc monte carlo super spéciale 2008, 340, 1553, 0, 0, Sports, 1553, true, False, 2008-05-27, 4
Concentración coches clásicos Arenas Iguña 2008, 272, 1492, 0, 0, Autos & Vehicles, 1492, true, False, 2008-08-12, 3
EnClave Venue, 282, 1464, 2, 1, Entertainment, 1464, true, False, 2013-10-03, 6
Sam Pepper and Lancifer #CokeREDMoves Challenge on D-Trix Presents Dance Showdown 3, 287, 431674, 77, 1459, Entertainment, 431674, true, False, 2013-11-11, 6
DCUO: Hard Light Dps Melee #1 [ Amazing ] 1 Loadout - 2 Rotations |GU43|, 195, 2692, 18, 27, Gaming, 2692, true, False, 2014-12-10, 6
Martin Finnegan Gone but not Forgotten 2010, 357, 22321, 10, 64, Sports, 22321, true, False, 2010-05-03, 4
werrason concert des enfant, 341, 2337, 1, 0, Music, 2337, true, False, 2010-09-17, 5
CASIO High Speed Exilim EX-ZR1000 （カシオ ハイスピード　エクシリムEX-ZR1000), 251, 8358, 9, 50, Howto & Style, 8358, true, False, 2013-04-19, 5
Vuelve [Vídeo Oficial] - Latin Dreams ® HD, 176, 10072186, 2416, 53957, Music, 10072186, true, False, 2012-10-21, 5
landcruser fj40 v8 for sale, 290, 1727, 0, 1, Autos & Vehicles, 1727, true, False, 2010-06-16, 4
Vincent Facquet en démonstration à Chambourcy, 223, 3325, 0, 8, Sports, 3325, true, False, 2009-02-09, 4
Broadview Baptist Chapel Choir - Are You Ready, 311, 7625, 10, 53, Music, 7625, true, False, 2009-05-18, 4
Black Ops: Premier commentary ( introduction), 420, 2090, 10, 31, News & Politics, 2090, true, False, 2011-01-13, 3
"I Want to Punch Dr. Oz in the Face" | Maz Jobrani - I Come in Peace, 292, 938812, 294, 12226, People & Blogs, 938812, true, False, 2015-02-06, 6
20120511 - 蕭敬騰澳洲悉尼演唱會 - 收藏, 284, 1282, 3, 16, Entertainment, 1282, true, False, 2012-05-13, 5
Una vez más / 15 años de Endemia, 197, 3910, 1, 22, Music, 3910, true, False, 2014-10-21, 6
Niños Llorando Por El Iphone 5, 379, 19905, 103, 437, People & Blogs, 19905, true, False, 2012-10-23, 5
JUST GO WITH IT Official Trailer 2011 HD.flv, 154, 1199, 0, 1, Film & Animation, 1199, true, False, 2011-01-31, 4
Destiny Rumble Gameplay - Vision of Confluence and Plan C for the Win, 391, 1110, 7, 47, Gaming, 1110, true, False, 2014-11-10, 5
Jnathen - Love Killer (Official Music Video), 260, 7285, 49, 64, Music, 7285, true, False, 2013-07-22, 6
Roxette - it Must Have Been Love (drum cover) (DSRocker), 294, 2967, 2, 6, Music, 2967, true, False, 2010-01-05, 4
Luciano Pereyra y Diego Torres, 389, 350705, 56, 1694, Music, 350705, true, False, 2012-09-09, 3
Priston Tale - hary13 up 111 + Icer Miner, 247, 1753, 8, 8, Gaming, 1753, true, False, 2011-11-13, 5
[APH] Denmark's Xmas Gift, 120, 4881, 7, 50, Film & Animation, 4881, true, False, 2009-08-11, 5
LIFE IS ART | Ep 1: At Your Weakest, 226, 2735, 7, 51, Entertainment, 2735, true, False, 2013-09-01, 6
星光少女Pretty Rhythm〜香港遊戲機台（42）, 275, 2885, 16, 25, People & Blogs, 2885, true, False, 2013-11-02, 5
Cancion de practica para aprende guitarra #8, 228, 15797, 17, 298, Music, 15797, true, False, 2015-03-13, 5
Star Blazers - QFI Ep.22 (2/3), 430, 12136, 17, 21, Film & Animation, 12136, true, False, 2008-11-06, 3
time lapse, 247, 7771, 46, 232, Entertainment, 7771, true, False, 2015-03-07, 5
150208 4minute 포미닛 - Crazy 미쳐 @ ELLUI, 190, 79405, 1, 159, People & Blogs, 79405, true, False, 2015-02-07, 3
〔ＰＳ３〕　ＣＯＤ・ＢＯ　PART-126　アッキの実況プレイ, 442, 4293, 9, 4, Gaming, 4293, true, False, 2012-03-04, 4
Saber vs Borg Pyramid, 127, 2222, 3, 4, Entertainment, 2222, true, False, 2006-09-08, 4
HerrShooter - HowTo Win GP  ZP Weapons in BM [CF], 266, 4299, 11, 15, Howto & Style, 4299, true, False, 2011-06-03, 5
Amon Amarth - Thousand Years Of Opression, 378, 10377, 8, 37, Music, 10377, true, False, 2007-04-07, 3
B.A.S.E. JUMP MALLORCA  FIRST BUILDING EVER  48 metres, 274, 3438, 0, 22, People & Blogs, 3438, true, False, 2015-04-20, 6
The Ghost Inside - Between The Lines (Drum Cover), 213, 94058, 288, 493, Music, 94058, true, False, 2010-07-23, 5
Oil Smoother Video-vol.3 CIVIC FD2 at Option2 Power Check Meeting, 295, 2077, 0, 5, Autos & Vehicles, 2077, true, False, 2013-02-15, 5
Delgado  Dressurnachwuchs von Diamond Hit, 241, 2523, 0, 7, Pets & Animals, 2523, true, False, 2013-06-23, 5
Street Fighter x Tekken Interview with Matt Dahlgren at E3 2011, 332, 16624, 18, 26, Gaming, 16624, true, False, 2011-06-10, 5
MoP Redubbed 2 (WoW Machinima), 162, 146210, 447, 2044, Gaming, 146210, true, False, 2013-09-15, 6
Il bianco e dolce cigno, 130, 14489, 1, 54, Music, 14489, true, False, 2013-06-20, 3
Cafe Riz カフェ リズ, 121, 1488, 0, 3, Entertainment, 1488, true, False, 2013-08-29, 6
Apertuna guasones luna park 23/5 gracias!, 330, 7610, 7, 10, Comedy, 7610, true, False, 2009-05-24, 3
Coin Roll Hunting Ep.16 "2013 begins!", 437, 2840, 34, 35, Howto & Style, 2840, true, False, 2013-01-01, 4
My drawings 6, 143, 2063, 2, 7, Film & Animation, 2063, true, False, 2009-06-19, 4
Back To Eden Gardening: Our Second Year Success, 270, 26159, 16, 311, Entertainment, 26159, true, False, 2014-07-01, 5
Mini half pipe construction (final version), 206, 92963, 35, 138, Howto & Style, 92963, true, False, 2007-07-03, 5
Ed Sheeran - Drunk (Drum Cover By Si Smith), 210, 3115, 5, 34, People & Blogs, 3115, true, False, 2012-02-06, 4
Toe Scrape And Return Drill - Ice Hockey Power Skating Skate Toe Drag Drill, 125, 11671, 0, 40, Howto & Style, 11671, true, False, 2011-08-17, 5
GoPro - At the Lake, 211, 1852, 0, 20, Sports, 1852, true, False, 2013-08-12, 5
Hiketick：3 Latin Dances No 1, 128, 12266, 0, 7, Music, 12266, true, False, 2009-01-23, 3
De Casa em  Casa - parte 2, 455, 2746, 5, 17, Film & Animation, 2746, true, False, 2006-10-20, 3
Final del Torneo Monotipo de Pokexperto - ¡Latias Físico!, 462, 2925, 14, 55, Gaming, 2925, true, False, 2014-11-14, 5
Biquini Cavadão [ Férias no Ceará ] - 10.01.2009, 430, 2140, 6, 13, People & Blogs, 2140, true, False, 2009-01-10, 4
